Target,Stoploss
1,1
Price,RSI.cs,RSI.cs,IsValid, TimeToValidate
0.528214,88.7544,88.7544,True,1,
0.588036,82.02894,82.02894,False,1,
0.575,54.55625,54.55625,False,3,
0.570893,51.81948,51.81948,False,2,
0.575,53.23557,53.23557,False,1,
0.564643,52.02851,52.02851,False,2,
0.565714,53.8991,53.8991,False,1,
0.548214,46.03185,46.03185,True,1,
0.558214,51.48655,51.48655,True,1,
0.579107,44.82784,44.82784,False,4,
0.57625,37.72771,37.72771,True,1,
0.582857,38.05968,38.05968,False,2,
0.5775,30.24825,30.24825,False,1,
0.563929,32.81937,32.81937,False,4,
0.55875,39.4512,39.4512,True,1,
0.567679,62.77283,62.77283,False,1,
0.560536,53.31162,53.31162,False,1,
0.531786,54.55969,54.55969,True,1,
0.541071,65.63301,65.63301,True,1,
0.562857,58.59403,58.59403,False,1,
0.55375,50.90494,50.90494,False,1,
0.542321,48.14806,48.14806,True,1,
0.550714,55.26631,55.26631,True,3,
0.549643,60.25811,60.25811,True,2,
0.55125,59.73854,59.73854,True,1,
0.566786,62.00812,62.00812,False,1,
0.548393,53.77823,53.77823,True,2,
0.55,55.29849,55.29849,True,2,
0.555,53.05865,53.05865,True,1,
0.570536,54.55728,54.55728,True,1,
0.590179,46.61017,46.61017,True,1,
0.618929,28.90318,28.90318,False,2,
0.613393,25.33922,25.33922,True,3,
0.609286,32.15636,32.15636,True,1,
0.615893,29.67321,29.67321,True,1,
0.640357,22.08659,22.08659,False,2,
0.636786,19.68593,19.68593,False,1,
0.629107,21.02132,21.02132,True,1,
0.638571,25.11427,25.11427,True,1,
0.649107,26.12848,26.12848,False,1,
0.6375,14.66178,14.66178,False,4,
0.640536,21.31149,21.31149,False,2,
0.635536,21.58953,21.58953,False,2,
0.63375,26.78572,26.78572,True,2,
0.628571,32.16395,32.16395,True,1,
0.649107,45.10919,45.10919,True,1,
0.663214,34.27695,34.27695,True,1,
0.673393,28.17953,28.17953,False,2,
0.67875,27.38786,27.38786,False,1,
0.659286,32.23158,32.23158,True,2,
0.665536,40.92228,40.92228,True,3,
0.665893,35.13115,35.13115,True,2,
0.670179,37.95263,37.95263,True,1,
0.679286,40.16649,40.16649,True,1,
0.690714,30.0342,30.0342,True,4,
0.691964,27.80442,27.80442,True,3,
0.690536,24.18334,24.18334,True,2,
0.692679,23.93414,23.93414,True,1,
0.703036,19.72948,19.72948,True,1,
0.725714,21.82769,21.82769,False,1,
0.7075,20.0337,20.0337,False,1,
0.6975,34.8169,34.8169,False,1,
0.689107,41.98457,41.98457,True,2,
0.68375,35.91901,35.91901,True,1,
0.709821,41.32651,41.32651,True,1,
0.803214,33.19666,33.19666,True,1,
0.8125,19.73988,19.73988,True,1,
0.852679,19.72382,19.72382,True,7,
0.846786,17.44409,17.44409,True,2,
0.847679,19.4501,19.4501,True,4,
0.856071,18.92652,18.92652,False,1,
0.846607,18.47005,18.47005,True,2,
0.849107,22.19912,22.19912,True,2,
0.856607,24.08092,24.08092,True,1,
0.898214,17.20341,17.20341,True,1,
0.931964,11.24135,11.24135,True,3,
0.935714,7.286346,7.286346,True,2,
0.936607,5.432671,5.432671,True,1,
0.955357,5.963867,5.963867,True,1,
0.987679,8.398346,8.398346,False,1,
0.972321,7.45871,7.45871,True,5,
0.977143,16.96287,16.96287,False,2,
0.971071,13.78992,13.78992,True,3,
0.965179,16.68322,16.68322,True,1,
0.977679,20.13683,20.13683,True,1,
0.9875,14.71172,14.71172,True,7,
0.991071,14.15376,14.15376,False,2,
0.986429,14.44782,14.44782,True,5,
0.981071,21.00919,21.00919,True,4,
0.980357,30.15894,30.15894,True,3,
0.989107,31.50893,31.50893,True,2,
0.985179,29.58341,29.58341,True,1,
1.095536,36.89143,36.89143,True,2,
1.094107,21.88075,21.88075,True,1,
1.14375,15.76272,15.76272,True,2,
1.152679,12.58996,12.58996,True,1,
1.222143,9.738205,9.738205,False,1,
1.197321,5.558846,5.558846,True,1,
1.210536,13.56641,13.56641,False,1,
1.164464,13.41536,13.41536,False,1,
1.119286,25.03864,25.03864,True,1,
1.174643,32.87303,32.87303,False,1,
1.123036,27.89558,27.89558,True,2,
1.13,35.40372,35.40372,True,1,
1.142679,35.53356,35.53356,True,1,
1.163393,34.11389,34.11389,True,4,
1.159107,41.64473,41.64473,True,3,
1.165893,42.05244,42.05244,True,2,
1.165357,46.97561,46.97561,True,1,
1.189286,48.22775,48.22775,False,1,
1.160536,55.2631,55.2631,False,1,
1.12,55.81907,55.81907,True,1,
1.137321,63.18252,63.18252,True,5,
1.138393,54.3133,54.3133,True,4,
1.143036,46.46867,46.46867,False,1,
1.127857,57.1892,57.1892,True,1,
1.146071,48.68564,48.68564,False,4,
1.150714,45.87173,45.87173,False,3,
1.157143,47.84709,47.84709,False,2,
1.15,51.81345,51.81345,False,1,
1.130179,52.59931,52.59931,True,1,
1.141786,59.48748,59.48748,True,3,
1.151786,55.91383,55.91383,True,2,
1.152679,60.11557,60.11557,True,1,
1.236607,52.4943,52.4943,False,2,
1.231429,20.97784,20.97784,False,1,
1.152857,25.07072,25.07072,True,1,
1.168929,47.28377,47.28377,True,1,
1.246429,45.3376,45.3376,True,2,
1.253571,32.56294,32.56294,True,6,
1.261607,33.65903,33.65903,False,1,
1.247857,33.31538,33.31538,True,3,
1.258214,36.64565,36.64565,True,3,
1.25875,34.21874,34.21874,True,2,
1.263571,30.13251,30.13251,True,1,
1.286607,30.77798,30.77798,True,3,
1.290179,29.56149,29.56149,True,2,
1.297143,29.32332,29.32332,True,1,
1.321071,38.1551,38.1551,True,1,
1.373214,33.65903,33.65903,True,2,
1.384464,5.547585,5.547585,True,1,
1.421964,5.657646,5.657646,False,1,
1.389464,6.772255,6.772255,True,1,
1.407857,20.25021,20.25021,True,2,
1.409643,19.37176,19.37176,True,1,
1.444643,14.3307,14.3307,False,1,
1.406071,12.92612,12.92612,True,2,
1.399286,24.5529,24.5529,True,1,
1.450179,26.7156,26.7156,True,1,
1.51125,24.38473,24.38473,True,1,
1.57875,20.66351,20.66351,True,1,
1.609464,17.80317,17.80317,False,1,
1.568036,17.53114,17.53114,False,1,
1.550179,27.5236,27.5236,False,1,
1.523036,31.16872,31.16872,True,1,
1.575536,38.23766,38.23766,True,3,
1.588036,29.30888,29.30888,False,5,
1.589107,29.6981,29.6981,False,4,
1.602143,29.74603,29.74603,False,2,
1.589286,31.29765,31.29765,False,2,
1.575714,26.82906,26.82906,False,1,
1.4925,28.06398,28.06398,True,1,
1.528929,45.12951,45.12951,False,2,
1.526786,47.84309,47.84309,False,1,
1.4475,57.54274,57.54274,False,1,
1.405357,70.60422,70.60422,True,1,
1.4225,70.65759,70.65759,True,1,
1.438214,66.24261,66.24261,True,2,
1.44,61.11377,61.11377,True,1,
1.462857,70.48026,70.48026,True,2,
1.470714,68.34117,68.34117,True,1,
1.508929,67.00868,67.00868,True,1,
1.534286,62.48795,62.48795,True,1,
1.560714,57.12959,57.12959,False,1,
1.529643,51.88172,51.88172,False,4,
1.519643,44.63914,44.63914,False,3,
1.517857,51.45094,51.45094,False,2,
1.518929,51.39672,51.39672,False,1,
1.491071,35.20705,35.20705,True,1,
1.528571,31.13225,31.13225,False,1,
1.488214,28.57162,28.57162,False,1,
1.460357,40.81368,40.81368,True,2,
1.4675,46.58688,46.58688,True,1,
1.496071,49.17824,49.17824,True,1,
1.511786,45.81865,45.81865,True,1,
1.555714,49.49112,49.49112,False,2,
1.562143,46.42015,46.42015,False,1,
1.497143,49.74418,49.74418,True,1,
1.523571,55.18811,55.18811,False,1,
1.465714,49.4042,49.4042,False,1,
1.330714,56.75926,56.75926,False,1,
1.2625,68.11003,68.11003,True,2,
1.272143,70.40816,70.40816,True,1,
1.324643,74.09395,74.09395,False,1,
1.268214,65.02623,65.02623,True,1,
1.327857,66.77058,66.77058,False,1,
1.267857,61.16506,61.16506,True,1,
1.320714,67.37355,67.37355,False,1,
1.2925,63.76742,63.76742,False,2,
1.283929,69.40494,69.40494,False,1,
1.269286,70.44621,70.44621,True,1,
1.287857,68.08392,68.08392,True,1,
1.301071,68.94374,68.94374,True,2,
1.293214,64.25482,64.25482,True,1,
1.326786,54.16338,54.16338,False,1,
1.31,42.26801,42.26801,True,1,
1.33,45.52367,45.52367,False,2,
1.320357,49.31383,49.31383,False,1,
1.300714,42.41163,42.41163,False,1,
1.271786,54.47061,54.47061,False,1,
1.218929,49.27908,49.27908,True,1,
1.241786,68.67619,68.67619,True,1,
1.269643,59.49195,59.49195,True,3,
1.262857,52.49382,52.49382,True,1,
1.28,51.15394,51.15394,True,1,
1.341071,51.41751,51.41751,True,2,
1.341071,43.84616,43.84616,True,1,
1.42,42.45498,42.45498,True,3,
1.417857,37.14291,37.14291,True,2,
1.420714,34.49692,34.49692,True,1,
1.455,36.28512,36.28512,False,2,
1.448571,31.05522,31.05522,False,1,
1.42,28.39251,28.39251,True,1,
1.439286,28.31771,28.31771,False,2,
1.43,14.25272,14.25272,False,1,
1.365714,18.06079,18.06079,False,2,
1.354286,35.49097,35.49097,False,1,
1.305,36.38295,36.38295,True,1,
1.318571,46.60195,46.60195,True,1,
1.344643,53.51171,53.51171,False,1,
1.278929,49.48446,49.48446,True,3,
1.282143,71.16815,71.16815,True,2,
1.285714,70.29908,70.29908,True,1,
1.326071,70.14924,70.14924,True,1,
1.356429,68.9006,68.9006,True,4,
1.368214,62.62218,62.62218,False,1,
1.343214,57.43593,57.43593,True,2,
1.352143,63.57224,63.57224,True,1,
1.376786,61.01008,61.01008,False,2,
1.388929,48.23653,48.23653,False,1,
1.348571,44.49486,44.49486,False,1,
1.325,42.87392,42.87392,False,2,
1.3325,48.98182,48.98182,False,1,
1.298929,52.04329,52.04329,True,1,
1.314643,46.22642,46.22642,True,2,
1.303571,44.14413,44.14413,True,1,
1.356429,46.86721,46.86721,False,1,
1.335357,44.89786,44.89786,True,2,
1.343929,53.65559,53.65559,True,1,
1.366071,54.26047,54.26047,True,4,
1.360714,45.94943,45.94943,True,3,
1.365714,48.46164,48.46164,True,2,
1.369643,52.13804,52.13804,True,1,
1.455357,53.84619,53.84619,True,1,
1.483929,31.96621,31.96621,True,2,
1.481786,23.60625,23.60625,True,1,
1.5425,24.75858,24.75858,True,1,
1.558214,12.27907,12.27907,False,7,
1.546071,12.27908,12.27908,True,1,
1.571429,12.56907,12.56907,False,5,
1.564643,13.73511,13.73511,False,4,
1.558214,9.367188,9.367188,False,3,
1.571071,11.73497,11.73497,False,2,
1.564286,12.13744,12.13744,False,1,
1.523214,12.59848,12.59848,True,2,
1.526786,24.44975,24.44975,True,1,
1.5425,24.47809,24.47809,False,2,
1.543571,31.68179,31.68179,False,1,
1.525357,35.82371,35.82371,True,3,
1.535357,40.37866,40.37866,True,2,
1.523214,52.03255,52.03255,True,1,
1.565,60.1659,60.1659,False,1,
1.549286,45.30966,45.30966,True,1,
1.571429,55.76211,55.76211,True,1,
1.646429,48.36483,48.36483,True,1,
1.702857,34.02315,34.02315,False,1,
1.651786,29.38539,29.38539,True,1,
1.683929,37.9784,37.9784,False,1,
1.653571,27.36404,27.36404,False,1,
1.636786,33.39576,33.39576,True,7,
1.638214,37.6865,37.6865,True,6,
1.633571,37.65139,37.65139,True,5,
1.634643,35.36233,35.36233,True,4,
1.645,36.23758,36.23758,True,3,
1.633571,33.03476,33.03476,True,2,
1.637143,39.56527,39.56527,True,1,
1.663214,36.11742,36.11742,True,4,
1.674643,35.67458,35.67458,False,1,
1.652143,44.50631,44.50631,True,2,
1.650714,61.3781,61.3781,True,1,
1.742857,50.30943,50.30943,True,2,
1.738571,37.36621,37.36621,True,1,
1.777857,29.48284,29.48284,True,1,
1.8325,19.28495,19.28495,False,3,
1.835714,15.65682,15.65682,False,1,
1.815,14.08655,14.08655,False,1,
1.771786,20.04758,20.04758,True,2,
1.781071,31.01607,31.01607,True,1,
1.828929,27.77181,27.77181,True,1,
1.88,24.50142,24.50142,True,1,
1.899643,22.97417,22.97417,False,1,
1.861071,22.51311,22.51311,True,2,
1.853571,25.4409,25.4409,True,1,
1.9,26.49009,26.49009,True,1,
1.922857,29.62963,29.62963,False,2,
1.908571,27.20845,27.20845,False,1,
1.824286,32.7684,32.7684,True,1,
1.869286,51.00434,51.00434,True,1,
1.914643,46.27569,46.27569,True,1,
1.944286,39.51914,39.51914,False,1,
1.919643,31.32251,31.32251,False,1,
1.885,35.479,35.479,False,1,
1.846429,43.95694,43.95694,False,2,
1.832143,53.7183,53.7183,False,1,
1.798929,57.56604,57.56604,True,1,
1.8425,57.05016,57.05016,False,1,
1.758929,51.16101,51.16101,True,1,
1.919286,63.7248,63.7248,False,3,
1.928571,50.27409,50.27409,False,1,
1.908571,48.45303,48.45303,False,1,
1.864643,42.76077,42.76077,True,1,
1.962143,50.39952,50.39952,True,1,
2.005,46.24929,46.24929,True,2,
1.987857,45.30386,45.30386,True,1,
2.028214,44.66183,44.66183,False,1,
2.003571,38.89195,38.89195,True,1,
2.036786,37.54249,37.54249,False,1,
1.978929,34.24953,34.24953,False,1,
1.945357,36.65251,36.65251,True,1,
2.056786,42.25807,42.25807,True,2,
2.053571,28.483,28.483,True,1,
2.141071,37.45004,37.45004,True,1,
2.208929,32.67332,32.67332,False,1,
2.183929,27.28259,27.28259,False,1,
2.151071,25.13917,25.13917,True,3,
2.139286,33.64272,33.64272,True,2,
2.146786,37.71249,37.71249,True,1,
2.185,35.19633,35.19633,True,3,
2.197857,35.33741,35.33741,True,2,
2.194643,31.42086,31.42086,True,1,
2.224286,33.98559,33.98559,True,1,
2.319643,23.59737,23.59737,True,4,
2.304286,14.45054,14.45054,True,3,
2.305714,21.24487,21.24487,True,2,
2.32,20.58327,20.58327,True,1,
2.375714,24.82404,24.82404,True,2,
2.396786,25.7024,25.7024,True,1,
2.476429,18.6315,18.6315,False,2,
2.487857,7.862816,7.862816,False,1,
2.432143,4.81469,4.81469,True,2,
2.422143,17.11925,17.11925,True,1,
2.557143,20.77454,20.77454,True,1,
2.593929,15.96742,15.96742,False,1,
2.565,14.44016,14.44016,True,1,
2.644643,19.61786,19.61786,True,4,
2.641071,20.1835,20.1835,True,3,
2.645714,18.41941,18.41941,True,2,
2.654643,18.30901,18.30901,False,3,
2.675357,18.4937,18.4937,False,2,
2.677857,19.79851,19.79851,False,1,
2.571786,20.56857,20.56857,False,2,
2.577857,40.53865,40.53865,False,1,
2.539643,40.97423,40.97423,True,2,
2.549286,38.82703,38.82703,True,1,
2.575357,36.77564,36.77564,True,1,
2.625,47.55047,47.55047,False,5,
2.643571,45.96106,45.96106,False,4,
2.619643,39.50387,39.50387,True,1,
2.651071,53.92381,53.92381,False,2,
2.6275,48.55669,48.55669,False,1,
2.551786,52.49265,52.49265,True,2,
2.5675,61.90093,61.90093,True,1,
2.669643,62.62551,62.62551,True,3,
2.6775,50.77964,50.77964,True,2,
2.656429,37.66659,37.66659,True,1,
2.725,41.14318,41.14318,True,2,
2.716071,30.44449,30.44449,True,1,
2.887857,32.37731,32.37731,True,1,
2.996429,24.75466,24.75466,True,2,
3.010357,22.60262,22.60262,True,1,
3.056786,22.75851,22.75851,False,1,
3.025357,18.5831,18.5831,False,1,
2.946071,23.1006,23.1006,False,1,
2.822857,28.80234,28.80234,False,1,
2.7175,33.03536,33.03536,True,1,
2.773929,41.5595,41.5595,False,1,
2.715714,43.81354,43.81354,False,1,
2.65,47.86088,47.86088,False,1,
2.583214,50.34275,50.34275,True,2,
2.5725,57.57343,57.57343,True,1,
2.678571,57.65418,57.65418,False,3,
2.696786,61.99835,61.99835,False,2,
2.693571,69.16397,69.16397,False,1,
2.575,70.54185,70.54185,False,2,
2.566071,78.56836,78.56836,False,1,
2.403571,77.9808,77.9808,True,2,
2.414286,80.00785,80.00785,True,1,
2.4575,75.81216,75.81216,False,1,
2.319643,67.82559,67.82559,True,1,
2.403929,78.01758,78.01758,False,1,
2.311071,68.62989,68.62989,True,1,
2.415714,69.61552,69.61552,True,1,
2.472143,59.28711,59.28711,True,1,
2.520357,55.29587,55.29587,False,2,
2.510357,58.89197,58.89197,False,1,
2.467143,60.57536,60.57536,True,1,
2.547143,62.28677,62.28677,False,4,
2.5625,51.57766,51.57766,False,2,
2.552143,50.20079,50.20079,False,2,
2.535357,39.92244,39.92244,False,1,
2.446071,41.8549,41.8549,True,2,
2.467857,50.72401,50.72401,False,2,
2.486071,38.9921,38.9921,False,1,
2.418571,43.23537,43.23537,False,1,
2.338571,40.7612,40.7612,True,1,
2.368214,56.92308,56.92308,False,2,
2.345,59.79803,59.79803,False,1,
2.283214,67.34981,67.34981,False,1,
2.256786,70.38461,70.38461,True,1,
2.345714,69.46463,69.46463,True,1,
2.404286,68.33556,68.33556,False,1,
2.365357,63.35141,63.35141,False,1,
2.296786,65.03741,65.03741,False,3,
2.309286,67.72822,67.72822,False,1,
2.285357,61.47387,61.47387,False,1,
2.2075,65.25374,65.25374,False,2,
2.2025,71.17264,71.17264,False,1,
2.148571,68.14635,68.14635,False,2,
2.141429,66.68759,66.68759,False,2,
2.125357,70.73805,70.73805,False,1,
2.096786,70.35078,70.35078,True,1,
2.226071,68.40619,68.40619,False,4,
2.241071,52.5206,52.5206,False,3,
2.24,59.77321,59.77321,False,2,
2.2375,67.1899,67.1899,False,1,
2.184643,64.48224,64.48224,True,1,
2.400357,63.1712,63.1712,True,1,
2.544286,42.75982,42.75982,False,1,
2.4925,32.71333,32.71333,False,1,
2.4525,30.28651,30.28651,False,2,
2.428214,33.5061,33.5061,False,1,
2.3825,30.79936,30.79936,False,2,
2.373929,34.2804,34.2804,False,1,
2.314643,33.63114,33.63114,True,1,
2.365,36.21157,36.21157,True,2,
2.344643,40.231,40.231,True,1,
2.415357,42.77163,42.77163,False,2,
2.394286,38.84598,38.84598,False,1,
2.348214,40.25741,40.25741,True,2,
2.363214,39.74936,39.74936,True,1,
2.433929,53.11006,53.11006,True,1,
2.477143,60.53167,60.53167,True,1,
2.513929,51.48994,51.48994,False,1,
2.485714,44.00278,44.00278,True,1,
2.557857,44.42909,44.42909,False,6,
2.540714,33.8381,33.8381,True,2,
2.540357,34.86726,34.86726,True,1,
2.5675,27.06828,27.06828,False,2,
2.5675,28.40828,28.40828,False,1,
2.536786,25.15934,25.15934,False,2,
2.521429,35.13987,35.13987,False,1,
2.433929,34.21989,34.21989,False,3,
2.417857,40.35364,40.35364,False,2,
2.421071,43.8653,43.8653,False,1,
2.320714,51.70142,51.70142,False,2,
2.330714,67.9803,67.9803,False,1,
2.256429,72.44096,72.44096,True,1,
2.303929,75.23579,75.23579,False,1,
2.263571,79.55108,79.55108,True,3,
2.255357,80.59937,80.59937,True,2,
2.262143,80.93022,80.93022,True,1,
2.2975,84.67152,84.67152,False,1,
2.269643,78.37839,78.37839,False,1,
2.186429,78.24774,78.24774,False,1,
2.134643,80.97755,80.97755,True,1,
2.220357,79.63226,79.63226,False,2,
2.202143,67.18462,67.18462,False,1,
2.142857,68.5645,68.5645,False,2,
2.132857,66.21094,66.21094,False,1,
2.091429,68.03386,68.03386,True,1,
2.17,65.99724,65.99724,False,1,
2.115714,62.24696,62.24696,False,1,
2.035714,63.18474,63.18474,True,1,
2.083214,67.36313,67.36313,False,1,
2.0575,63.28917,63.28917,True,1,
2.120714,68.084,68.084,False,1,
2.055714,60.65412,60.65412,True,4,
2.042857,59.60133,59.60133,True,2,
2.0525,57.15086,57.15086,True,2,
2.066429,64.83586,64.83586,True,1,
2.127857,62.08649,62.08649,False,1,
2.101071,51.33081,51.33081,False,2,
2.106786,52.73851,52.73851,False,1,
2.051071,48.59018,48.59018,False,1,
2.000714,61.39631,61.39631,True,1,
2.106071,61.10341,61.10341,False,1,
2.045357,43.52402,43.52402,True,1,
2.069643,53.40178,53.40178,False,1,
2.035714,48.90603,48.90603,False,1,
1.991786,58.08421,58.08421,False,2,
1.978571,56.33395,56.33395,False,3,
1.964286,56.36491,56.36491,True,1,
1.9875,58.65448,58.65448,False,1,
1.891429,57.60498,57.60498,False,1,
1.866071,71.35476,71.35476,False,1,
1.809643,71.28067,71.28067,True,1,
1.870357,74.64457,74.64457,True,1,
1.889286,64.86487,64.86487,True,1,
1.932143,59.66539,59.66539,True,1,
2.160714,66.92144,66.92144,True,2,
2.168571,41.54008,41.54008,True,1,
2.193571,42.56579,42.56579,True,2,
2.211786,37.97603,37.97603,True,1,
2.281071,32.55944,32.55944,True,2,
2.264286,27.97707,27.97707,True,1,
2.3425,28.23827,28.23827,True,1,
2.427143,26.15157,26.15157,False,1,
2.399286,13.45024,13.45024,True,1,
2.434286,13.74438,13.74438,True,1,
2.485357,6.253014,6.253014,False,1,
2.439286,6.338631,6.338631,False,1,
2.400357,12.40222,12.40222,False,1,
2.313571,17.82025,17.82025,False,1,
2.271071,36.95119,36.95119,True,4,
2.288214,41.73862,41.73862,True,3,
2.273214,42.27404,42.27404,True,2,
2.283571,44.959,44.959,True,1,
2.373214,49.77287,49.77287,True,1,
2.427857,41.26079,41.26079,False,3,
2.413929,42.88269,42.88269,False,2,
2.425357,51.24914,51.24914,False,1,
2.377143,47.45647,47.45647,True,1,
2.415,55.43483,55.43483,True,3,
2.403929,56.86411,56.86411,True,2,
2.421786,53.70231,53.70231,True,1,
2.455357,47.65252,47.65252,False,1,
2.392143,32.41792,32.41792,True,3,
2.374286,35.72015,35.72015,True,2,
2.391429,39.86531,39.86531,True,1,
2.423214,36.15049,36.15049,True,2,
2.442143,34.4222,34.4222,True,1,
2.552857,40.87028,40.87028,False,1,
2.501071,35.58475,35.58475,True,1,
2.6,40.75763,40.75763,True,4,
2.59,34.37697,34.37697,True,3,
2.589286,29.561,29.561,True,2,
2.593929,31.97923,31.97923,True,1,
2.65,30.08978,30.08978,True,5,
2.648929,27.8586,27.8586,True,4,
2.646429,29.95551,29.95551,True,3,
2.638929,19.88144,19.88144,True,2,
2.634643,17.86636,17.86636,True,1,
2.687857,19.51651,19.51651,False,2,
2.666071,18.52161,18.52161,False,1,
2.607143,23.54433,23.54433,True,1,
2.705357,42.69225,42.69225,True,1,
2.771786,25.55543,25.55543,False,1,
2.728929,27.71071,27.71071,False,3,
2.750357,33.39014,33.39014,False,2,
2.749286,31.65173,31.65173,False,1,
2.673571,32.15744,32.15744,False,1,
2.645714,47.40977,47.40977,True,1,
2.692143,50.33367,50.33367,False,2,
2.6725,45.65221,45.65221,False,3,
2.650714,46.87918,46.87918,False,3,
2.665357,48.5531,48.5531,False,1,
2.636071,52.1769,52.1769,True,2,
2.615357,52.86103,52.86103,True,1,
2.687857,49.15506,49.15506,False,3,
2.679286,51.90071,51.90071,True,4,
2.692857,61.49068,61.49068,False,1,
2.653214,54.83262,54.83262,True,2,
2.661786,62.40875,62.40875,True,1,
2.821071,60.96681,60.96681,True,1,
2.855357,34.71506,34.71506,True,1,
2.909286,28.56102,28.56102,False,4,
2.894643,28.12952,28.12952,True,2,
2.917143,27.39826,27.39826,False,2,
2.935357,22.93176,22.93176,False,1,
2.871786,22.76657,22.76657,False,3,
2.872143,27.76268,27.76268,False,2,
2.895714,24.8072,24.8072,False,1,
2.827143,27.4418,27.4418,False,2,
2.820714,35.80245,35.80245,True,3,
2.796071,37.55216,37.55216,True,1,
2.846786,35.67335,35.67335,True,1,
2.875357,32.89299,32.89299,True,1,
2.944643,43.37975,43.37975,True,1,
2.976429,39.96785,39.96785,True,2,
2.968571,42.06079,42.06079,True,1,
3.0125,41.11597,41.11597,True,3,
3.035714,39.10209,39.10209,False,1,
3.001786,38.66027,38.66027,True,1,
3.0575,34.2561,34.2561,True,2,
3.066071,30.206,30.206,True,2,
3.088214,31.20571,31.20571,True,1,
3.164286,17.91058,17.91058,True,1,
3.225357,13.94306,13.94306,True,1,
3.2725,8.147667,8.147667,False,1,
3.197857,8.204811,8.204811,True,1,
3.278929,20.96468,20.96468,False,6,
3.278571,20.52901,20.52901,False,5,
3.273571,21.80019,21.80019,False,4,
3.261429,21.38074,21.38074,False,3,
3.254286,25.1603,25.1603,False,2,
3.259643,27.4668,27.4668,False,1,
3.208214,21.75279,21.75279,False,1,
3.108571,33.3334,33.3334,True,1,
3.152143,46.08811,46.08811,False,2,
3.169643,44.339,44.339,False,1,
3.076429,49.47073,49.47073,True,1,
3.180357,63.83535,63.83535,False,2,
3.1625,57.7431,57.7431,False,2,
3.132857,53.28465,53.28465,False,1,
3.0525,65.00371,65.00371,False,3,
3.0825,69.94327,69.94327,False,1,
3.027143,66.14362,66.14362,False,1,
2.960714,68.44772,68.44772,False,2,
2.935714,71.14201,71.14201,False,3,
2.911071,72.68637,72.68637,True,3,
2.911429,71.62163,71.62163,True,2,
2.888214,66.76785,66.76785,True,1,
3.03,73.25362,73.25362,False,1,
2.992857,60.09292,60.09292,True,1,
3.059286,56.57306,56.57306,True,3,
3.0375,60.11932,60.11932,True,2,
3.0525,60.37955,60.37955,True,1,
3.306071,56.83887,56.83887,True,1,
3.464286,33.33342,33.33342,False,1,
3.421429,28.52557,28.52557,False,1,
3.379286,27.5062,27.5062,True,1,
3.467857,25.44013,25.44013,False,1,
3.391071,20.94392,20.94392,False,1,
3.181071,25.20302,25.20302,False,2,
3.160714,38.55025,38.55025,False,1,
3.099643,38.40075,38.40075,False,1,
3.060714,46.81684,46.81684,True,1,
3.096429,46.90353,46.90353,False,2,
3.080357,48.2562,48.2562,False,1,
3.049286,47.97708,47.97708,False,6,
3.069286,50.14944,50.14944,False,3,
3.055357,64.06441,64.06441,False,4,
3.061786,79.31386,79.31386,False,1,
3.026429,77.20145,77.20145,True,4,
3.026786,76.965,76.965,True,3,
2.997857,88.95878,88.95878,True,2,
3.005357,87.93914,87.93914,True,1,
3.076786,77.8278,77.8278,False,2,
3.077857,61.44091,61.44091,False,1,
2.973929,53.55065,53.55065,True,1,
3.031429,61.67132,61.67132,True,5,
3.025,58.25769,58.25769,True,4,
3.046429,57.20926,57.20926,True,4,
3.043214,50.38166,50.38166,True,3,
3.029643,53.64642,53.64642,True,1,
3.067857,53.59994,53.59994,True,1,
3.185714,49.21951,49.21951,False,4,
3.196786,33.10614,33.10614,False,2,
3.181071,32.37041,32.37041,False,2,
3.161071,30.46466,30.46466,False,1,
2.9975,33.82795,33.82795,True,2,
3.021786,56.91161,56.91161,True,1,
3.109286,54.69774,54.69774,False,1,
3.050357,38.33849,38.33849,True,1,
3.082857,48.37329,48.37329,True,1,
3.149643,45.24093,45.24093,True,4,
3.132857,42.09954,42.09954,True,3,
3.142857,43.27798,43.27798,True,2,
3.141786,41.46477,41.46477,True,1,
3.209643,44.0958,44.0958,False,1,
3.157143,47.9231,47.9231,True,1,
3.214286,53.20994,53.20994,True,3,
3.198929,47.47962,47.47962,True,2,
3.199643,47.10692,47.10692,True,1,
3.254643,29.43311,29.43311,True,2,
3.267143,27.70177,27.70177,True,1,
3.3525,32.34824,32.34824,True,3,
3.355714,18.09946,18.09946,True,2,
3.34,19.29251,19.29251,True,1,
3.423214,25.79465,25.79465,False,2,
3.409286,18.4148,18.4148,False,1,
3.33,21.26327,21.26327,True,4,
3.348214,32.63017,32.63017,False,8,
3.318214,35.92162,35.92162,True,2,
3.344643,32.85172,32.85172,True,3,
3.375,35.15051,35.15051,False,5,
3.366786,30.60583,30.60583,False,4,
3.381429,31.88847,31.88847,False,1,
3.344643,34.9448,34.9448,False,2,
3.366071,41.29909,41.29909,False,1,
3.306786,48.22102,48.22102,False,2,
3.2925,55.5918,55.5918,False,1,
3.222857,55.44637,55.44637,True,1,
3.265357,73.71095,73.71095,False,1,
3.226786,65.95415,65.95415,True,4,
3.228571,62.57616,62.57616,True,3,
3.223929,65.18594,65.18594,True,2,
3.248929,62.79069,62.79069,True,1,
3.339643,63.0351,63.0351,True,2,
3.33,54.13535,54.13535,True,1,
3.405357,54.28816,54.28816,True,1,
