Price,AxisX,AxisY,IsValid
0.15346,81.63255,28.49241,False,
0.155692,81.63255,31.88708,False,
0.148438,77.53639,27.69556,True,
0.151228,79.33337,31.203,False,
0.151786,76.15918,33.1968,False,
0.15346,71.96987,38.16819,False,
0.152902,80.50815,43.07115,False,
0.15067,82.75943,42.49262,False,
0.149554,82.60925,42.04993,True,
0.15346,76.4711,49.75987,False,
0.151228,60.86957,48.32318,False,
0.147879,50.9091,42.91169,False,
0.149554,62.9642,46.06707,False,
0.15067,57.40693,48.53038,False,
0.150112,54.54515,47.47699,False,
0.142299,59.61472,29.3498,False,
0.135045,60.37802,8.697362,True,
0.136161,73.76986,16.15741,True,
0.137835,72.58015,20.01094,True,
0.139509,72.58015,28.9022,True,
0.146763,68.74982,56.44283,True,
0.166295,54.79541,100,False,
0.162388,35.8494,100,True,
0.169643,42.45359,100,True,
0.175781,35.65295,100,False,
0.154576,29.16705,59.09375,False,
0.141741,47.09697,0,False,
0.136719,54.54565,0,True,
0.136719,56.52178,0,True,
0.142857,52.94099,0,False,
0.141183,45.8336,0,False,
0.134487,47.33744,0,False,
0.131138,51.68529,0,True,
0.142857,54.14386,0,False,
0.143415,51.85171,3.826763,False,
0.140625,63.22605,10.19092,True,
0.145089,62.74494,49.88362,False,
0.108259,64.86536,30.17518,True,
0.111049,79.80314,38.0062,False,
0.104911,72.94155,35.78384,False,
0.102121,70.88626,35.33766,False,
0.101563,70.1301,35.87744,False,
0.103237,70.3228,38.29856,False,
0.103237,74.1497,39.18222,False,
0.102121,73.61118,38.71211,False,
0.100446,71.64197,37.1235,False,
0.09933,70.99258,36.27872,False,
0.09096,84.82215,26.7057,False,
0.08817,87.30212,25.33593,False,
0.086496,87.30212,20.45783,True,
0.094308,93.38873,31.90422,True,
0.102679,68.11678,55.21037,False,
0.101563,59.49324,56.69867,False,
0.09375,54.2855,43.78205,False,
0.086496,59.49416,32.80307,True,
0.095982,64.83527,51.86547,False,
0.09096,56.19102,41.6872,False,
0.088728,59.64946,37.07031,True,
0.094308,60.34512,51.33298,False,
0.094866,54.47142,53.99824,False,
0.089844,53.27859,38.95307,True,
0.094308,50.86204,54.55813,False,
0.093192,45.37829,45.17501,True,
0.101004,44.91541,100,True,
0.102679,44.91541,100,True,
0.104911,50,100,False,
0.097656,47.22231,100,False,
0.094308,46.72908,29.17846,False,
0.09375,43.00026,17.33991,False,
0.079799,52.38085,0,True,
0.085938,60.00037,23.78087,True,
0.087612,52.3363,34.28402,True,
0.089286,55.99956,46.65492,False,
0.08817,54.90162,41.94677,True,
0.08817,51.57883,42.16361,True,
0.089286,56.32132,49.479,True,
0.091518,54.02266,63.25696,True,
0.092076,61.03793,69.44243,True,
0.095982,62.66695,95.45111,False,
0.095982,60.25685,98.61146,False,
0.09096,52.30756,75.69636,True,
0.091518,54.41152,83.1111,True,
0.09375,52.94102,100,False,
0.092634,23.40336,82.07732,False,
0.09096,34.21052,50.98229,False,
0.090402,42.10526,42.72596,False,
0.088728,47.22222,30.05336,True,
0.09096,48.64864,44.98244,True,
0.091518,43.90242,46.60552,True,
0.09375,45,58.34209,True,
0.095982,45,67.89738,True,
0.09654,41.86047,68.86506,True,
0.095982,48.64866,67.55889,True,
0.100446,50,86.36338,True,
0.104353,27.02702,89.62951,True,
0.108817,23.25483,86.95403,False,
0.110491,21.27576,85.50638,False,
0.107143,16.66602,69.15639,False,
0.104353,21.56787,58.00476,True,
0.108259,27.27182,66.62788,True,
0.110491,20.33836,69.39831,False,
0.109933,20.33836,67.08846,False,
0.110491,22.03323,67.39622,False,
0.111607,23.21353,68.27708,False,
0.108817,24.07327,57.01528,True,
0.108817,31.03351,55.78082,True,
0.114397,29.82362,73.60895,True,
0.124442,28.81268,92.69302,False,
0.126116,24.28509,84.88098,False,
0.123884,26.15313,73.85797,False,
0.117188,31.81731,55.04837,True,
0.123326,37.49906,67.76916,False,
0.125,28.20448,66.95752,False,
0.124442,29.729,62.78659,False,
0.121652,32.39354,54.39181,True,
0.124442,35.99913,60.8811,True,
0.12779,34.17643,68.08614,False,
0.128348,32.5294,66.58015,False,
0.129464,27.84747,67.4726,False,
0.12779,27.15989,61.05764,False,
0.128906,33.78295,61.87563,False,
0.121652,43.10345,36.83765,False,
0.120536,55.88235,30.83772,True,
0.123326,54.54546,44.08811,False,
0.116629,40.67796,0,False,
0.110491,60.00121,0,False,
0.110491,69.11846,0,False,
0.109933,68.65756,0,False,
0.111049,66.66762,0,False,
0.109375,70.00092,0,False,
0.103795,78.94804,0,True,
0.107701,83.33377,14.03031,False,
0.103795,77.46535,9.097334,True,
0.105469,78.66718,22.66121,True,
0.108817,77.63209,39.90899,True,
0.108259,66.66752,42.31274,True,
0.114397,66.17735,61.42389,False,
0.112165,60.81176,57.25445,True,
0.113281,56.0606,62.53098,False,
0.111607,45.61404,58.20557,True,
