Price,AxisX,AxisY,IsValid
23.9,59.25003,69.99999,True,
24.17,73.70321,63.56467,True,
24.98,100,47.13114,True,
25.98,100,41.97081,False,
25.78,100,33.12002,False,
25.04,100,30.79469,True,
25.12,100,40.56161,True,
25.22,100,45.29616,True,
25.48,100,39.66481,True,
25.35,100,22.56636,True,
25.41,82.52811,23.58076,True,
24.63,45.80611,24.21523,True,
25.73,72.05862,38.2716,False,
25.91,68.89406,31.09243,False,
26.11,68.53183,32.39929,False,
25.48,51.17794,32.80141,True,
24.26,21.08651,45.42125,True,
25.34,50.35956,65.14084,True,
24.49,23.27768,53.35366,True,
24.21,8.940309,54.12295,True,
24.91,37.08688,56.62301,True,
25.43,64.40916,52.07496,True,
26.4,100,50.32341,True,
26.38,100,43.87399,True,
26.71,100,44.31419,True,
26.92,100,37.12872,True,
27.49,100,41.72462,True,
27.12,100,39.57784,True,
27.16,100,43.48387,True,
27.39,100,38.26815,True,
27.39,90.64966,24.63534,True,
27.25,77.98981,29.86249,True,
27.13,67.26292,18.49315,True,
27,55.59004,15.40284,True,
26.58,43.5632,21.36984,True,
26.38,37.20974,33.80281,True,
26.82,46.4147,50.35972,True,
27.81,68.99589,43.12499,True,
27.2,52.82167,35.75128,True,
27.97,74.38242,46.7136,True,
28.02,78.65098,44.61883,True,
28.03,79.40515,39.13043,True,
28.45,91.21053,39.41605,True,
30.25,100,37.6744,False,
30.07,100,26.55737,False,
30.55,99.44897,27.03584,False,
30.25,85.36137,23.6923,False,
30.67,80.41621,25.63718,False,
31.04,76.82106,19.34032,False,
30.88,67.99245,15.93565,False,
31.02,66.91658,19.05489,False,
30.81,62.07932,21.89142,False,
30.55,57.02089,16.00757,False,
31.31,65.78442,23.12503,False,
31.14,62.40068,20.14522,False,
31.44,65.0728,22.57499,False,
32.06,70.0251,23.0631,False,
32.14,68.09448,29.29063,False,
32.44,71.36826,25.76115,False,
32.69,73.37565,26.8949,False,
32.94,73.54151,19.80203,False,
32.57,64.6264,20.67189,False,
32.23,56.99053,30.23259,False,
32.95,65.78333,33.33334,False,
32.76,61.32074,29.15767,False,
32.5,55.10587,28.85035,False,
32.71,56.30028,28.85032,False,
32.53,51.69315,32.75862,False,
32.48,49.51297,32.92384,False,
32.25,42.27803,36.38744,False,
32.47,47.2395,47.23034,False,
32.18,35.83017,45.37812,False,
32.69,54.43246,53.65166,False,
31.72,2.536446,50,False,
31.37,0,63.43612,False,
30.4,0,63.27433,False,
29.47,0,67.76699,False,
29.67,1.653637,82.46271,False,
29.94,17.8689,78.77095,False,
30.64,37.15551,73.79182,False,
30.8,42.68825,67.63203,False,
30.52,38.86841,64.78633,False,
31.06,52.2294,66.11842,False,
30.38,38.03318,59.31143,False,
30.53,44.91195,65.25549,False,
29.84,30.7215,62.29508,False,
29.65,33.43336,70.68214,False,
28.21,16.28395,66.93944,False,
28.77,29.70602,71.94444,False,
28.32,22.76511,62.00293,False,
27.97,17.15267,59.11251,False,
26.92,2.955385,63.1579,False,
27.37,15.03749,70.85635,False,
27.37,20.851,73.39053,False,
27.5,27.19587,75.10979,False,
26.96,20.82276,72.60478,False,
26.8,25.36454,80.6886,False,
26.62,27.12137,79.05841,False,
27.21,39.07343,81.58318,False,
26.81,34.53461,71.59278,False,
27.83,55.50929,72.53969,False,
28.16,62.45325,53.23129,False,
28.27,66.45267,55.39824,False,
28.5,73.4444,50.4708,False,
28.69,81.40632,44.89402,False,
28.42,77.67191,29.56118,False,
26.74,24.92962,37.3494,False,
26.01,0,55.4031,False,
26.06,0,61.58632,False,
26.59,16.71214,57.57576,False,
26.73,15.88613,51.66402,False,
26.22,0,49.12282,False,
25.79,0,57.99677,False,
24.88,0,58.19934,False,
25.5,0,74.14075,False,
25.86,20.59948,70.78124,False,
25.76,24.2669,68.1203,False,
25.55,23.12857,71.01226,False,
25.07,21.69621,74.00612,False,
24.4,17.18038,74.81481,False,
24.02,20.87872,70.38327,False,
24.07,25.02777,68.46011,False,
24.05,26.77473,68.46011,False,
23.83,26.22629,76.0246,False,
23.59,26.54903,79.23386,False,
23.39,29.86148,78.03837,False,
23.42,34.9327,76.90583,False,
23.56,38.90343,70.39104,False,
22.99,31.58275,81.29033,False,
23.24,37.67526,93.35349,False,
23.86,49.59912,86.4162,False,
24.51,63.60263,71.83461,False,
24.57,67.7196,56.93069,False,
24.46,67.34637,47.52187,False,
24.7,76.85379,43.03799,False,
22.97,19.428,40.59701,False,
22.69,10.36099,60.67193,False,
22.22,0,61.1328,False,
20.7,0,62.80373,False,
21.19,1.301016,70.1649,False,
20.88,8.25301,65.63814,False,
21.33,21.68838,68.35616,False,
20.67,11.9899,61.55988,False,
20.85,20.82834,66.93016,False,
19.63,8.645744,71.04894,True,
20.2,26.7475,81.6062,False,
21.97,55.9364,76.54918,False,
21.32,47.64754,62.58847,False,
20.85,44.37426,66.40777,False,
20.39,39.62988,61.72565,False,
20.63,45.33281,62.47289,False,
20.16,39.12513,58.84316,False,
17.97,3.937621,53.40051,False,
19.4,30.92445,66.70125,False,
19,24.5405,56.87732,False,
17.82,5.967202,60.87768,False,
17.7,6.704219,62.68923,False,
16.55,0,64.10027,False,
14.88,0,63.87387,False,
15.1,6.940628,71.80328,False,
14.31,14.17241,82.25352,True,
13.85,20.86923,82.48378,True,
16.89,49.43602,82.46753,False,
16.73,49.98482,63.0988,False,
14.31,33.1116,64.68373,True,
15.02,41.05042,69.20551,False,
14.95,41.83213,60.72727,False,
16.05,53.53255,67.95803,False,
15.52,49.98037,61.26815,False,
13.96,35.55981,59.24437,False,
11.5,21.71598,63.47263,False,
11.01,22.4406,66.62277,False,
10,18.02528,63.81157,True,
11.3,33.12329,67.22974,True,
12.11,40.96902,59.83018,True,
12.73,47.61389,55.55556,False,
13.15,54.10149,65.70998,False,
12.98,55.5633,63.25926,False,
13.96,67.95673,55.91111,False,
12.97,58.5886,54.6007,False,
11.22,38.35047,57.95819,False,
11.72,46.47983,68.4492,False,
12.08,54.31575,64.54824,False,
11.41,44.17545,57.9258,False,
10.28,17.96609,50.44687,True,
11.57,43.88181,53.40803,False,
10.87,5.57183,42.85714,False,
10.83,0,52.0693,False,
10.55,0,56.65281,False,
9.7,0,61.74569,False,
9.12,0,67.76519,True,
9.95,12.29129,69.07114,True,
11.12,56.19698,70.11034,True,
12.4,94.72964,59.1133,False,
12.74,100,43.90496,False,
12.93,100,44.64286,False,
11.53,71.20087,45.45454,True,
12.06,96.59716,49.40477,True,
12.14,100,40.61181,True,
11.74,82.72434,46.55381,True,
11.94,97.60626,44.54204,True,
12.93,100,43.17344,True,
13.31,100,36.53847,True,
13.67,100,28.43489,True,
13.32,77.40482,22.0859,True,
13.8,74.36314,28.0313,True,
13.59,66.68238,30.8023,True,
14.8,84.71717,39.93232,False,
15.21,84.67535,34.80827,False,
14.44,70.80898,33.71429,False,
13.78,57.23626,27.15857,True,
13.5,50.60215,36.76924,True,
13.59,50.06059,39.85075,True,
13.8,51.77221,35.52425,True,
14.01,53.18738,35.46875,False,
14.45,60.26722,40.39146,False,
14.92,69.11236,39.96479,False,
15.01,71.70075,39.20553,False,
15.25,73.98606,34.71971,False,
14.94,64.37192,36.2949,False,
15.24,69.09424,37.47682,False,
14.71,55.67927,45.08929,False,
14.72,61.08303,55.43478,False,
14.11,35.66755,46.35416,False,
13.48,0,45.64644,False,
13.09,0,50.24155,False,
12.22,0,55.63063,True,
12.58,0,65.49019,False,
12.47,0,63.61905,False,
11.69,0,70.12195,True,
12.55,14.30628,80.87954,True,
12.42,20.79274,70.5,True,
12.21,23.43736,74.02377,True,
12.2,30.13545,73.57512,True,
12.52,43.3089,77.63636,True,
13.43,64.69789,70.69942,False,
12.94,56.21497,60.42003,True,
13.05,60.0956,59.63756,False,
12.34,45.09937,53.87386,True,
13.05,63.96172,56.38841,True,
13.13,67.81303,42.73205,False,
13.5,85.69595,44.93554,False,
14.24,100,40.94904,False,
14.43,100,27.43363,False,
13.5,81.98995,31.1245,False,
13.16,52.61234,40.65744,False,
13.43,62.24262,41.96278,False,
13.54,60.92636,40.03242,False,
12.25,0,41.44296,False,
12.18,0,59.306,False,
11.95,0,56.41891,False,
11.66,0,59.10596,False,
10.99,0,56.04983,True,
11.68,0,68.45879,False,
11.59,0,61.71243,False,
11.77,5.615372,66.15904,False,
12.05,30.96094,73.08409,False,
10.97,4.977217,71.87499,True,
11.19,22.23744,72.62968,True,
11.92,47.63747,68.00732,True,
11.47,40.50031,62.73187,True,
11.8,52.07222,66.50717,True,
11.49,45.36628,54.23728,True,
12.72,82.84692,56.21622,True,
13.13,100,44.12214,True,
13.32,100,38.98051,True,
13.4,100,31.17932,True,
13.37,100,34.58782,True,
13.87,100,33.87681,True,
13.88,100,32.02055,True,
13.69,100,33.57271,True,
13.51,79.48125,20.94019,True,
14.69,94.97383,24.99999,False,
14.04,70.0649,22.78979,False,
14.26,68.30653,25.70889,False,
14.61,69.35303,26.25482,False,
13.8,50.52458,20.11493,True,
13.29,39.65219,38.75,True,
13.94,50.76001,48.36735,True,
14.33,57.76284,44.21642,True,
14.78,65.79292,41.79893,True,
15.2,74.03618,38.42364,False,
14.91,66.92453,38.9351,False,
14.12,45.73958,41.8124,True,
14.38,52.35857,46.87953,True,
15.01,72.27299,43.75896,False,
15.24,86.06965,47.50778,False,
14.99,74.45821,40,False,
15.2,83.29758,43.94693,False,
15.28,87.04733,44.99151,False,
15.36,81.91328,35.65892,False,
14.31,26.55809,28.11839,True,
14.65,40.04016,46.39375,True,
15.12,59.83689,46.8504,False,
14.71,38.84783,46.66667,True,
15,56.78128,54.81336,False,
14.58,27.57944,49.11591,True,
14.06,0,45.12711,True,
14.24,0,53.21285,True,
14.22,0,58.49891,True,
14.38,0,61.80556,True,
15.98,100,57.2104,False,
15.87,100,43.06049,False,
16.29,100,44.77876,False,
16.03,100,42.23705,False,
16.52,100,33.46153,False,
16.02,100,32.52335,False,
15.52,65.10141,41.63568,False,
14.44,0,42.59597,True,
14.88,18.8818,54.47284,True,
14.87,16.10519,47.61147,True,
15.5,63.35192,42.98094,True,
15.81,75.92052,39.87138,False,
16.05,80.24637,37.78802,False,
15.7,54.03292,37.3293,True,
16.01,80.18819,52.62172,False,
16.18,92.75437,48.73646,False,
15.93,85.09308,51.0397,False,
16.23,100,50.94697,False,
16.46,100,52.84873,False,
17.18,100,45.4357,False,
17.37,100,33.53175,False,
16.7,78.37243,14.69879,False,
16.76,68.15573,29.22374,False,
16.51,53.48271,28.66817,False,
16.12,38.74517,37.53086,False,
16.4,46.92516,46.24697,False,
16.41,46.20701,45.80335,False,
16.83,58.29853,40.73107,False,
16.64,50.54826,39.59391,False,
15.94,22.12694,44.19193,False,
15.74,9.336911,49.88663,False,
15.57,0,55.68445,False,
15.69,0,60.47058,False,
15.66,0,70.41098,False,
14.99,0,74.4986,True,
15.14,14.20833,74.4986,True,
15.35,29.7775,72.6257,True,
15.58,42.33689,66.38419,False,
15.44,39.28334,57.98818,True,
15.99,60.76556,64.81481,False,
15.78,54.46794,55.55556,False,
16.16,71.24698,64.70589,False,
15.56,48.11168,56.38297,False,
15.24,35.1191,55.19124,True,
14.85,18.85961,56.61375,True,
14.69,11.0371,58.99999,True,
15.2,38.86886,62.37624,True,
15.02,27.68557,55.08849,True,
15.47,57.12425,49.62778,True,
15.49,58.79917,46.18938,True,
16.31,100,48.30919,True,
16.4,100,42.28331,True,
16.34,100,39.74359,True,
16.75,100,45.82338,True,
16.77,100,38.95216,True,
16.13,100,42.43175,True,
17.16,100,42.99756,True,
17.64,100,29.91632,True,
17.64,92.0772,21.35526,True,
17.36,72.58194,18.68365,True,
17.46,68.4054,25.89284,True,
17.91,72.03966,22.27274,True,
18.28,74.85488,22.27273,True,
18.99,82.99284,20.63157,False,
18.74,75.09473,21.12068,False,
18.5,68.85401,25.62499,True,
18.31,64.359,28.31326,True,
18.33,64.03465,33.61346,True,
18.2,60.22007,33.61346,True,
17.96,50.70765,25.64703,True,
18.24,53.70624,38.43932,True,
18.69,63.51911,40.79754,False,
18.46,56.38442,35.84904,True,
17.72,32.74654,34.97272,True,
17.91,35.75914,46.97675,True,
18.22,44.30656,50,True,
18.47,53.65802,50.75378,True,
18.99,84.3772,57.38636,True,
19.23,99.36558,46.70185,True,
19.59,100,40.36941,False,
19.23,88.77082,33.83839,True,
19.33,90.84135,39.5349,True,
19.49,94.45841,36.76818,False,
19.17,71.2117,31.74226,True,
18.37,22.66956,39.0071,True,
18.53,32.07447,53.49345,True,
18.8,51.18082,49.22393,True,
18.98,56.61587,36.63366,True,
19.39,75.9128,36.72456,True,
20.12,92.29787,35.83535,False,
20.8,100,32.10411,False,
20.54,88.75002,31.02725,False,
20.52,86.27978,36.32566,False,
20.61,87.9241,39.55055,False,
21.02,96.89906,33.4928,False,
20.33,69.58334,31.18038,False,
20.48,73.63727,41.63346,False,
20.38,67.86867,36.49484,False,
20.91,74.74615,25.78313,False,
20.86,66.09053,23.67256,False,
20.49,52.30724,26.04649,False,
20.1,39.58125,33.18485,False,
20.21,40.61545,42.05815,False,
20.1,34.49273,48.83119,False,
20.04,31.38783,60.67072,False,
19.46,0,58.11689,True,
19.42,0,64.56046,True,
19.64,0,66.57383,True,
20.03,32.53524,70.29415,False,
19.77,8.698802,54.8387,True,
20.62,100,61.05918,False,
20.72,100,46.96968,False,
21.06,100,52.69123,False,
20.92,100,47.38221,False,
21.78,100,44.01114,False,
21.9,100,29.31033,False,
21.43,100,29.23831,False,
21.51,100,34.98871,False,
21.33,87.70464,33.48315,False,
21.17,67.13168,26.91355,False,
21.62,71.45907,29.01678,False,
21.38,58.38395,27.49998,False,
20.71,33.71285,34.11767,False,
20.56,26.46772,39.91418,False,
19.53,0,50.75759,False,
19.56,0,62.16768,False,
18.53,0,66.37555,True,
18.75,0,71.84644,True,
18.8,13.98557,81.36649,False,
18.92,25.57906,82.56305,False,
19.33,39.13454,78.45807,False,
19.52,45.71297,72.9958,False,
19.92,56.61781,69.05264,False,
20.04,60.44667,62.52505,False,
19.99,61.76091,66.9528,False,
19.51,52.32994,65.5481,False,
19.67,58.40401,64.01869,False,
19.64,59.75269,60.37296,False,
19.21,45.43148,48.32829,False,
19.17,44.83015,54.74255,False,
18.63,0.2977921,38.14817,True,
18.7,0,51.98677,True,
19.07,7.480569,51.64471,False,
19.01,0,47.72038,False,
19.21,16.43254,55.44217,False,
18.5,0,55.25426,True,
18.36,0,71.77914,True,
18.72,9.60482,75.60977,True,
18.83,31.28599,67.68805,False,
18.65,24.58164,60.55902,True,
18.54,28.16377,65.74076,True,
18.25,22.51895,66.56626,True,
18.04,21.08996,65.09434,True,
17.91,21.58193,66.86568,True,
17.83,20.27761,62.2449,True,
17.94,25.68029,64.7458,True,
18.39,46.91137,71.00373,True,
18.07,36.5775,60.06496,True,
18.27,48.09699,67.81251,True,
18.14,42.15593,54.27509,True,
18.24,47.34088,54.1045,True,
18.48,63.81066,59.91734,True,
18.74,84.76341,56.86275,True,
18.95,100,48.28897,False,
19.05,100,42.49085,False,
19.1,100,34.25199,False,
19.24,100,27.73113,False,
19.22,100,22.17575,False,
19.1,100,20.17171,False,
19.64,100,25.21368,False,
19.77,100,24.27984,False,
20,100,12.05358,False,
20.17,87.72659,11.89429,False,
20.74,83.49389,6.060577,False,
20.48,66.93451,5.035957,False,
20.08,55.50305,14.28571,False,
20.16,54.99707,27.21087,False,
20.24,55.24541,28.46975,False,
20.04,50.47751,28.67382,False,
19.83,44.75854,34.01357,False,
19.08,23.53857,40.19933,False,
18.66,5.334461,51.87165,False,
17.99,0,55.44555,True,
18.47,0,69.78416,False,
18.51,0,64.38055,False,
18.88,23.15969,67.20554,False,
18.19,4.482203,64.23843,True,
18.03,14.75545,77.41936,True,
18.48,38.24548,76.92308,False,
18.95,54.0494,67.39133,False,
18.66,47.40727,62.12424,False,
17.93,30.22041,65.19231,True,
17.57,25.8672,68.41187,True,
17.3,21.66195,69.21769,True,
17.97,41.34828,66.48149,True,
17.67,34.30454,56.1062,True,
18.19,49.1028,53.0303,True,
17.87,38.54488,52.63157,True,
18.31,56.72804,55.71428,True,
18.51,69.01743,55.02645,True,
19.91,100,46.9112,True,
19.78,100,35.35826,True,
20.05,100,39.34425,True,
19.68,100,40.67797,True,
19.91,100,41.47157,True,
20.15,100,31.9343,True,
20.26,96.91096,25.93282,True,
20.48,92.16671,21.53842,True,
20.57,81.44931,23.57892,False,
20.69,75.76181,18.06165,False,
20.76,71.08447,19.80673,False,
21.11,72.51913,12.85344,False,
21.22,68.80574,13.15786,False,
21,61.96796,13.47706,False,
21.05,60.62276,28.45845,False,
20.88,56.06676,24.08161,False,
21.15,60.6188,32.3404,False,
20.94,53.44682,17.33332,False,
21.36,61.34491,26.90579,False,
21.56,65.16756,24.89622,False,
21.59,65.73455,23.99997,False,
21.12,52.31938,25.97398,False,
21.35,58.62906,39.77692,False,
21.79,72.97693,38.21427,False,
21.38,57.06298,33.75391,False,
21.36,56.46367,45.82045,False,
21.49,63.6586,47.77068,False,
21.49,63.05561,41.96721,False,
21.64,71.37453,42.66666,False,
21.84,81.05913,37.24831,False,
22.14,95.42229,38.14431,False,
22.06,77.81919,30.00001,False,
22.31,83.853,36.84212,False,
22,65.47702,36.16236,False,
21.93,61.00356,43.14381,False,
22.33,75.15025,34.36294,False,
22.44,74.39815,32.24637,False,
22.32,67.73244,36.62551,False,
22.56,75.12064,28.03734,False,
22.51,68.1168,24.57628,False,
22.32,56.73386,27.63156,False,
22.24,51.24288,33.19838,False,
22.46,60.95243,37.49999,False,
22.28,50.12994,37.1901,False,
20.67,0,46.95649,False,
21.08,15.2939,68.14621,False,
20.5,5.813601,65.41354,False,
19.67,1.483889,67.60564,False,
19.28,7.307664,72.50997,False,
19.34,22.18647,80.43913,False,
19.16,23.38551,81.25002,False,
19.45,30.7242,81.47412,False,
18.75,22.16858,80.67061,False,
18.1,19.92522,82.86714,False,
17.7,19.2722,84.1424,False,
17.44,23.81584,84.92308,False,
18.56,40.34131,88.3792,False,
18.48,40.00306,74.86632,False,
19,52.48022,68.40337,False,
18.8,51.27065,67.16171,False,
18.02,40.72333,64.9648,False,
17.58,35.97942,64.65364,False,
17.28,32.05467,64.9648,False,
17.01,30.92832,67.39864,False,
16.05,20.82738,67.88685,True,
16.97,37.31536,75.44911,True,
16.54,30.25509,62.89856,True,
16.55,31.87885,61.67664,True,
16.32,26.94822,59.14151,True,
17.39,50.65795,58.9457,False,
17.01,43.49334,59.42029,True,
16.69,38.86127,61.29033,True,
17.18,55.24747,68.30429,False,
17.16,57.01822,62.27273,False,
16.45,38.20279,57.36302,True,
16.27,35.20234,59.24714,True,
16.73,50.87378,58.43073,True,
16.8,54.73955,52.26538,True,
17.53,90.87135,42.91114,True,
17.68,100,44.50978,True,
18.01,100,38.17427,True,
18.64,100,35.79765,False,
18.44,100,29.06136,False,
18.64,100,38.75801,False,
18.61,100,31.84854,False,
18.93,100,27.14283,False,
18.55,82.33347,28.28782,False,
18.39,69.33648,34.16856,False,
18.05,54.68515,24.73958,True,
18.28,58.04684,27.74999,False,
18.25,51.00488,29.44295,False,
17.49,28.33004,30.56299,True,
17.28,19.21001,50.53193,True,
17.59,27.14703,55.2356,True,
17.43,16.31536,55.52632,True,
17.69,25.97762,68.16817,True,
18.36,69.13595,61.06195,True,
18.66,100,53.62693,True,
18.86,100,49.39469,True,
18.14,69.23907,50.87282,True,
18.6,100,54.71264,True,
18.63,100,47.74193,True,
18.76,100,43.31797,True,
18.14,76.43439,44.33963,True,
18.14,79.89725,51.13872,True,
18.39,100,42.01475,True,
18.45,88.87402,36.49637,True,
19.57,99.86766,38.86011,True,
20.04,92.3744,27.80085,False,
20.35,83.22652,26.64017,False,
19.75,63.64503,28.69382,True,
20.04,67.69872,39.03421,False,
20.14,68.52924,38.33993,False,
20.18,66.91384,27.47749,False,
20.73,76.77628,30.34827,False,
20.66,73.83918,26.87225,False,
20.59,70.9081,28.79465,False,
20.7,72.08995,18.82951,False,
20.74,71.86575,18.31683,False,
20.52,63.80503,19.32114,False,
20.21,51.83316,24.06014,False,
19.06,10.29476,39.93712,True,
19.02,1.361711,62.69432,True,
18.93,0,68.52368,True,
19.42,7.882138,63.3117,True,
19.67,18.53075,59.45124,True,
19.78,22.00032,56.85131,False,
19.56,0,55.71428,True,
19.17,0,68.45425,True,
19.02,0,71.3467,True,
18.87,1.501282,71.98879,True,
18.84,18.36218,75.34627,True,
18.79,29.90515,76.38888,True,
19.3,51.38229,75.21865,True,
19.05,45.92981,62.53444,True,
19.37,56.45113,50.18316,True,
19.84,76.09801,44.18604,True,
20.37,100,36.57817,True,
20.39,100,36.15159,True,
20.17,100,38.75001,True,
20.18,100,44.10876,True,
20.46,100,39.99997,True,
20.37,100,28.42809,True,
20.46,100,26.96241,True,
20.54,90.50413,22.29961,True,
20.59,79.74472,20.89034,True,
20.53,67.48963,19.17803,True,
20.6,65.34517,25.10114,True,
20.82,68.6485,16.1571,False,
21.06,67.3807,16.89489,False,
20.91,60.33815,18.87746,False,
20.64,51.36867,32.91134,False,
21.11,62.95244,43.16938,False,
20.97,56.85531,27.40379,False,
21.21,61.89501,32.1267,False,
21.28,62.3704,32.71888,False,
21.12,55.99973,28.83723,False,
21.39,64.14249,35.13512,False,
21.01,48.45555,32.36517,False,
21.48,68.92093,42.33576,False,
21.82,80.6816,34.92065,False,
21.79,79.37613,32.16375,False,
21.79,78.45792,34.9845,False,
21.93,85.49479,37.79262,False,
21.98,86.25003,32.88589,False,
22.39,100,25.72462,False,
22.54,100,26.2963,False,
22.31,85.4683,21.03315,False,
22.35,80.85628,29.62962,False,
22.07,62.29928,29.96254,False,
22.45,73.99588,32.97492,False,
22.69,76.63381,31.72412,False,
22.37,60.26007,19.56524,False,
22.49,60.97592,32.95018,False,
22.23,48.84488,35.98327,False,
21.84,32.40129,41.60309,False,
21.01,0,49.16945,False,
20.69,0,62.43243,False,
20.55,0,66.24683,False,
21,0,74.86484,False,
21.17,10.91692,69.24999,False,
21.75,55.93018,64.46699,False,
21.67,52.68083,56.69643,False,
21.44,42.37906,54.67289,False,
21.38,43.29977,62.22761,False,
21.24,42.46478,66.58229,False,
21.09,39.03451,64.98676,False,
20.59,23.42026,68.42104,False,
20.56,25.45855,70.29702,False,
19.94,10.17065,67.3913,True,
20.08,17.7477,65.41786,True,
20.55,34.38381,59.27053,False,
20.62,34.7635,50,False,
20.36,22.80869,55.86419,True,
19.66,10.47542,62.16216,True,
19.98,31.33716,80.28985,True,
19.58,19.25908,72.89973,True,
19.57,27.51817,74.09327,True,
19.36,29.43085,73.75327,True,
19.73,43.18998,74.2268,True,
20.12,56.11676,66.58538,True,
20.49,68.96909,55.88972,True,
20.3,64.16035,50.80831,True,
20.52,74.3642,45.38463,True,
20.66,83.4697,44.47236,True,
20.81,96.7347,48.49314,True,
20.79,100,47.4531,True,
21.1,100,43.83953,True,
21.52,100,26.77416,True,
21.26,100,25.93746,True,
21.61,100,22.54899,True,
21.61,100,19.99997,True,
21.71,90.47948,14.73352,True,
21.95,79.27165,16.09588,True,
22.24,78.49545,16.96749,True,
22,68.63928,17.47211,True,
21.94,64.45091,18.97807,True,
21.94,62.7806,22.48058,True,
22.16,65.30598,23.77044,True,
22.27,65.65559,23.10752,True,
22.45,65.85139,21.53845,True,
22.72,68.67153,22.67205,True,
22.36,57.17173,24.13792,True,
21.92,45.23465,27.27268,True,
21.78,40.11558,43.8247,True,
22,45.73272,46.79245,True,
21.9,40.55426,44.76532,True,
22.31,57.82452,50.95059,True,
22.9,86.9744,48.72728,True,
23.27,99.66415,35.48386,False,
23.55,100,30.49852,False,
23.78,100,28.18428,False,
23.31,94.05074,28.10809,False,
22.81,66.05315,37.19213,True,
23.36,97.32604,45.89043,False,
23.35,97.31769,43.13303,False,
23.8,100,38.51509,False,
23.99,93.11266,28.24076,False,
24.28,86.87959,24.71398,False,
23.73,61.61993,24.32434,False,
23.67,55.30635,31.28836,False,
24,60.4987,35.02204,False,
23.35,42.20759,37.14954,False,
23.45,44.32663,49.12281,False,
23.39,41.94873,51.14153,False,
23.65,51.27269,54.63184,False,
23.58,48.05198,45.75,False,
23.68,50.17714,39.21569,False,
23.23,25.76479,44.8718,True,
23.39,30.78682,51.68541,False,
23.82,66.65321,56.2691,False,
23.82,78.79623,52.42165,False,
24.07,100,57.14287,False,
23.63,45.18538,44.17809,False,
24.15,100,50.60608,False,
23.64,67.18599,47.85101,False,
23.59,0,45.67167,False,
24.02,100,47.8788,False,
24.2,100,41.41688,False,
24.51,100,42.33982,False,
24.12,87.96677,37.85901,False,
24.27,96.88476,44.66019,False,
24.46,93.67863,36.38742,False,
24.45,82.8308,36.10389,False,
23.97,43.88694,40.8163,False,
23.88,35.68101,48.08185,False,
23.95,41.67768,52.53334,False,
23.31,0,45.26625,False,
23.27,0,62,False,
23.05,0,56.1056,True,
22.43,0,58.43752,True,
22.08,0,73.45133,True,
22.87,10.8432,79.7753,True,
23.14,35.0435,70.29702,True,
23.78,69.25422,62.50002,True,
23.43,54.74352,55.55555,True,
23.54,62.5322,61.26912,True,
23.91,80.36337,59.74303,True,
23.62,69.99361,50.65789,True,
23.64,73.44625,52.73108,True,
23.73,80.89131,53.29088,True,
24.03,100,44.95192,True,
24.19,100,41.40271,True,
24.65,100,36.92658,True,
24.43,100,23.57143,True,
24.29,75.21609,21.1302,True,
24.33,65.50287,29.23975,True,
24.29,58.78857,31.34794,True,
24.57,65.89914,40.15442,True,
24.38,56.96633,27.3809,True,
24.18,49.18499,33.84615,True,
24.24,50.37609,44.44442,True,
24.19,47.47172,35.90907,True,
24.5,56.96911,37.6681,True,
23.94,34.45249,34.28566,True,
24.01,35.53182,51.66053,True,
24.97,85.95938,53.43513,True,
25.34,100,44.87178,False,
25.33,100,36.0856,False,
25.88,100,33.43948,False,
26.58,100,28.7671,False,
27.26,100,23.43386,False,
27.49,100,21.44371,False,
26.94,86.2393,17.26313,False,
26.49,69.564,22.94115,False,
26.51,65.84153,29.50819,False,
25.79,48.62194,28.75458,False,
26.05,52.52604,39.01192,False,
26.39,56.16492,31.05925,False,
26.68,58.63441,29.62329,False,
26.06,43.15074,33.46227,False,
26.46,50.63883,43.35794,False,
25.86,33.6164,40.27539,False,
26.21,41.67013,50.17064,False,
26.22,42.03645,53.35755,False,
26.32,48.59794,60.74382,False,
26.48,62.43622,62.42039,False,
26.32,54.57637,55.32409,False,
25.69,0,52.10918,False,
25.89,15.49122,58.83621,False,
25.86,4.666235,48.78642,False,
26.08,34.48386,52.44215,False,
26.41,85.70881,54.1114,False,
26.9,100,53.54332,False,
26.27,62.91301,38.58693,False,
26.45,100,52.42965,False,
26.49,100,41.54726,False,
26.08,0,45.59747,False,
26.11,0,51.9553,False,
25.57,0,52.99144,False,
26.02,15.92696,61.69667,False,
25.53,0,53.58851,False,
25.27,0,51.9802,False,
25.95,44.80825,57.56097,False,
25.19,0,49.05263,False,
24.78,0,58.41209,False,
24.96,0,65.1769,False,
24.63,0,69.16997,False,
25.68,52.62811,67.22691,False,
25.24,32.48853,56.83837,False,
24.87,25.2955,60.36484,False,
24.71,23.32682,60.10015,False,
25.01,38.58027,61.43792,False,
25.06,41.55694,54.7619,False,
25.62,69.95643,58.75913,False,
25.95,90.40108,49.18919,False,
26.08,100,43.95018,False,
26.25,100,48.71796,False,
25.91,100,38.16965,False,
26.61,100,37.18822,False,
26.34,100,33.26572,False,
25.55,53.72425,32.44354,False,
25.36,31.3882,51.40999,False,
26.1,100,48.62384,False,
25.63,47.15358,36.9979,False,
25.52,35.60894,40.87302,False,
24.74,0,44.74227,False,
25,0,52.86737,False,
25.38,19.9723,55.87122,False,
25.01,0,55.34711,False,
24.57,0,59.60503,False,
24.95,0,64.38356,False,
