Target,Stoploss
1,1
Price,RSI.cs,VWAP.cs,IsValid, TimeToValidate
33.5,65.78947,61.16272,True,5,
33.25,62.5,56.99263,True,1,
33.625,59.45946,69.86629,True,3,
33.75,48.57143,78.85235,True,2,
33.75,42.42424,86.40787,True,1,
34.625,32.14285,100,False,2,
34.5,21.21213,100,False,1,
34.125,18.75,88.54712,True,5,
34.125,28.125,72.72977,True,4,
34,33.33334,59.9121,True,2,
34.125,41.66667,62.62514,True,2,
34.375,34.78261,69.26383,True,2,
34.5,32,70.13539,False,6,
34.75,28,72.02146,False,1,
34.375,29.16667,56.09666,True,3,
34.5,32,57.73144,False,3,
34.5,34.78261,56.58628,False,2,
34.75,36.36364,63.23969,False,1,
34.125,33.33334,38.25433,True,1,
34.5,59.09091,56.05222,True,3,
34.75,50,69.46917,False,3,
34.625,39.13043,61.62629,True,1,
35,41.66667,84.66722,False,1,
34.375,34.61539,40.88681,True,4,
34.125,46.66667,16.6385,True,1,
34.625,53.33333,65.75466,True,2,
34.625,48.48485,69.11388,True,1,
35.75,51.6129,100,True,5,
35.625,35.13513,100,True,4,
35.625,37.83784,100,True,3,
35.75,37.83784,100,True,2,
35.875,38.88889,100,True,2,
36.125,28.125,93.07158,False,2,
36.25,29.03226,89.35024,False,1,
35.75,30,65.17178,False,3,
35.875,36.36364,67.42245,False,2,
35.75,38.70967,62.65216,False,1,
35.25,29.62963,41.30103,False,1,
34.875,34.48276,23.45848,True,2,
34.875,46.42857,20.48972,True,1,
35.75,46.42857,54.47694,False,1,
35.375,50,37.50763,True,1,
36.625,53.57143,94.44303,False,1,
36.25,39.47368,72.57553,True,1,
36.875,45,100,False,9,
36.75,40.90909,99.90247,False,8,
36.875,44.18605,100,False,7,
37,44.18605,100,False,2,
36.75,37.5,100,False,5,
36.625,41.46341,98.64143,False,8,
36.75,41.46341,100,False,3,
36.75,34.21053,100,False,2,
36.75,28.57143,93.99181,False,1,
36.375,28.57143,50.84306,True,1,
36.875,41.93548,68.40394,False,1,
36.5,31.25,46.05561,False,2,
36.5,52,46.26572,False,1,
36,45.45455,20.2287,True,8,
36.125,66.66667,24.56387,False,5,
36.125,61.90476,23.45242,False,4,
36.25,65,33.45719,False,3,
36,65,9.009316,True,4,
36,65,8.147334,True,3,
35.75,63.1579,0,True,1,
36.125,70,37.76372,True,2,
36.375,60.86956,64.04222,False,3,
36.625,56,93.08165,False,2,
36.375,45.83333,61.90659,False,1,
36,59.09091,25.96741,False,3,
35.75,59.09091,8.54164,True,1,
36.25,62.5,60.44381,False,1,
35.25,45.83333,0,False,1,
34.125,61.29032,0,True,1,
34.5,70,9.13424,False,1,
32.875,66.66667,0,False,1,
32,73.58491,3.103842,False,2,
32.125,76.66666,11.91202,False,1,
30,74.57627,4.526328,True,1,
32.375,83.56165,38.07955,False,1,
31.125,67.77778,26.93521,True,2,
31.125,72.44898,28.09038,True,1,
32.875,71.875,48.74021,False,2,
32.875,61.68224,50.04325,False,1,
31.25,60.95238,31.87922,True,1,
31.625,67.54386,39.84483,False,5,
31.875,63.30275,45.19629,False,4,
31.75,58.82352,45.7243,False,3,
31.75,61,49.41609,False,2,
31.75,55.17241,50.91127,False,1,
31,51.25,39.47016,False,1,
29.25,55.29412,17.72154,True,1,
30.125,53.65854,24.83866,False,1,
29.625,62.85714,23.94882,False,1,
28.625,59.375,17.57943,True,1,
29.75,63.88889,37.49582,True,1,
31.25,68.65672,65.19334,False,1,
30.75,58.22785,57.97052,True,1,
31.25,52.85714,69.83802,True,8,
31.25,52.11268,73.14336,True,7,
31.25,53.62319,76.75977,True,6,
31.375,52.94118,84.74326,True,5,
31.375,52.17391,89.90144,True,4,
31.5,52.17391,100,False,2,
31.25,46.875,100,True,2,
31.125,34.61539,100,True,1,
32.25,41.30434,100,True,1,
33,29.41177,100,True,2,
33,14.28571,100,True,1,
33.5,17.5,88.64445,False,1,
32.75,21.875,70.34989,True,1,
33.25,26.47059,71.51017,False,1,
32.75,26.47059,60.7904,True,1,
33.125,34.21053,64.65795,False,1,
32.25,31.70732,48.58373,False,1,
31.875,42.55319,41.09187,False,1,
31.5,46,33.8605,False,1,
30.875,50,18.00766,False,2,
30.75,52.72727,8.40635,False,1,
30.375,52.72727,0,True,1,
31.625,65.30612,36.53583,True,5,
31.75,60.37736,52.20156,False,1,
31.375,59.25926,37.88929,True,1,
31.875,66.03773,65.50023,True,2,
31.625,56.86275,55.49648,True,1,
32.5,63.26531,95.35981,True,1,
33.125,51.92308,100,True,1,
33.5,50,100,False,1,
33,40,100,False,1,
32.25,41.17647,100,True,1,
32.625,44.44444,100,False,1,
32.125,36.53846,75.31547,True,1,
32.5,40,86.60049,False,1,
32.125,34.54546,43.24541,True,2,
32,45.83333,36.30053,True,1,
32.75,47.91667,60.63961,False,1,
32.25,39.21569,40.87934,True,2,
32.25,47.05882,39.65213,True,1,
32.625,44.89796,51.14046,True,1,
33.5,48.88889,77.13174,True,2,
33.75,46.80851,83.10733,True,1,
34.375,47.82608,94.8067,True,3,
34.375,38.29787,82.26059,True,2,
34.625,29.2683,82.85571,True,1,
35.75,30,81.74786,False,1,
35.375,17.77778,71.54449,True,4,
35.5,24.44444,70.1124,True,3,
35.375,18.60465,66.60857,True,2,
35.625,18.60465,68.48361,True,1,
36,20.51282,70.38148,True,3,
36.25,10.52631,71.43975,False,4,
36.125,10.00001,67.09663,False,3,
36.375,13.15789,70.14879,False,2,
36.375,15.15152,67.3526,False,1,
35.75,16.12904,54.57119,False,2,
35.625,32.25806,50.51778,False,1,
35.125,34.37499,37.06291,True,3,
35.375,44.11765,40.12078,False,1,
35,55.55556,28.35899,True,1,
36.625,55.55556,72.5259,True,1,
37.625,38.46154,78.99693,True,1,
38.5,30.43478,81.24725,True,4,
38.25,27.45098,72.74368,True,3,
38.5,32,71.92511,True,2,
38.375,32,68.06853,True,1,
39.125,32,77.17046,False,3,
39,29.62963,72.53761,False,3,
38.875,30.90909,68.28184,False,2,
38.625,25.4902,63.05262,False,1,
38.125,26.92308,53.07377,True,6,
38.25,26.92308,53.19038,True,5,
38.375,27.45098,53.60282,True,5,
38.125,22.44897,46.74947,True,3,
38.5,34.21053,53.06519,False,1,
38,39.39394,36.62416,True,1,
38.75,56.66667,57.95888,True,1,
39.25,44.11765,71.71404,False,2,
39.5,41.66666,80.80717,False,1,
38.625,37.83784,48.38084,True,2,
38.875,55.26316,61.44194,True,1,
39.75,51.28205,100,True,1,
40.625,42.22222,100,False,1,
39.875,34,86.01685,False,2,
39.875,36.53846,80.53668,False,1,
39.125,37.2549,46.5125,True,1,
40.125,44.64286,81.90267,True,1,
40.75,37.09678,97.40303,False,6,
40.625,35.9375,87.48605,False,6,
40.875,32.78689,87.0386,False,1,
40.375,35.08772,66.82793,False,8,
40.625,42.10526,70.46225,False,3,
40.625,42.10526,68.46018,False,2,
40.25,34,51.68926,True,3,
40.125,39.21569,45.68421,True,2,
40.5,46.66667,55.04351,False,3,
40.75,51.21951,66.02481,False,2,
40.375,40.54054,51.50552,False,1,
39.875,45,30.10047,True,1,
41.125,42.10526,75.08503,False,2,
41,40,67.48214,False,3,
40.625,47.22223,52.66451,False,4,
40.75,50,60.09423,False,3,
40.375,51.35135,37.27298,False,2,
40.375,50,34.38088,False,1,
39.75,52.94118,0,False,3,
39.875,58.97436,0,False,2,
39.625,54.05406,0,False,1,
38.875,55.26316,0,True,1,
39.5,65.85366,0,False,4,
39.625,61.36364,23.93187,False,3,
39.5,57.14286,22.81264,False,2,
39.5,53.84615,24.68197,False,1,
38.75,72.4138,0,False,1,
37.875,76.47059,0,True,2,
37.5,78.94737,6.905246,True,1,
38.375,82.5,33.36251,False,1,
37.875,68.18182,27.29212,False,1,
37.375,70.83334,19.63328,True,1,
37.75,70.21277,30.06726,True,1,
38.625,67.34694,50.67262,True,1,
39.125,57.40741,63.54186,True,3,
39.375,48.07692,71.66566,True,2,
39.125,51.0204,67.33757,True,1,
40,54,98.21008,True,1,
40.5,46.42857,100,True,4,
40.875,43.33333,100,False,1,
40.375,35.08772,100,True,2,
40.75,31.48148,100,False,2,
41,25.92593,100,False,1,
40,28.57143,67.9671,True,2,
40.375,33.96227,66.79848,True,2,
40.625,26.92308,66.61153,True,4,
41,27.45098,69.16523,True,5,
41,29.78723,65.69888,True,4,
41,32.55814,62.86461,True,3,
41.25,34.14634,66.54029,True,2,
41.25,29.2683,64.33549,True,1,
42,35.29411,77.41624,False,3,
42.375,33.33334,79.99124,False,1,
41.875,33.33334,67.38945,False,1,
41.25,33.33334,51.92063,False,4,
41.25,44.73684,51.18439,False,3,
41.125,47.22223,47.69329,False,2,
40.875,34.48276,37.17792,False,1,
40.375,42.85714,18.04034,True,1,
41,53.33333,36.37346,True,2,
41.375,50,49.30839,True,1,
42.125,45.71429,81.02687,False,6,
42.125,39.02439,82.15854,False,5,
42.375,41.02564,94.24942,False,4,
42,39.02439,74.76446,False,3,
42.375,50,100,False,2,
42,50,91.60261,False,1,
41.5,48.64865,46.70432,True,1,
42,47.22223,100,True,6,
42.375,42.5,100,False,2,
42,38.09524,80.93229,True,4,
41.75,39.53489,48.85011,True,1,
42.375,36.58537,83.91497,True,2,
42,36.58537,49.56733,True,1,
42.875,43.90244,87.40794,True,1,
43.375,42.85714,100,False,6,
43.125,39.13043,86.50545,True,2,
43.375,43.47826,89.46709,False,4,
43.625,37.77778,94.87881,False,1,
43.125,38.63636,74.36234,False,2,
43.375,40,79.94838,False,1,
42.5,32.55814,41.38168,True,1,
43.125,45.65218,60.77501,True,1,
44,43.75,87.27338,False,2,
43.625,34.61539,71.5237,False,1,
43,35.84906,46.44889,True,6,
43.25,45.28302,53.50903,False,3,
43.375,40.38462,55.42978,False,2,
43.125,45.65218,43.89913,False,4,
42.75,52.27273,26.1585,True,2,
43,53.33333,36.82732,True,1,
43.5,53.33333,67.40175,False,1,
41.625,51.06383,0,False,1,
40.5,60.34483,0,False,3,
40.625,67.69231,0,False,2,
40.75,62.71186,3.713974,False,1,
40,67.27273,2.771632,True,2,
40.25,79.62963,18.52914,True,1,
41,75.4717,37.3947,True,1,
42.375,64.81482,66.51835,False,2,
42.375,55.55556,68.10477,False,1,
41.875,56.45161,59.82531,False,1,
41.125,57.8125,45.66652,False,1,
39,59.70149,8.083175,True,1,
39.625,69.5122,24.58107,True,2,
39.625,68.6747,26.94931,True,1,
40.25,61.76471,43.587,True,2,
40.375,51.5625,45.9967,True,2,
40.75,51.5625,55.79128,True,1,
41.875,50,94.23066,False,2,
41.875,39.13043,100,False,1,
41.375,40.2985,80.08357,True,1,
42.375,47.69231,100,False,1,
40.375,50,11.39254,True,1,
41,60.25641,71.20489,True,1,
41.5,54.43038,100,True,2,
41.625,48.05195,100,True,1,
42.625,32.78689,100,True,3,
42.625,31.25,100,True,2,
43,31.25,100,True,3,
43.25,32.25806,99.29935,True,3,
43.125,31.74603,83.5503,True,1,
43.625,34.42623,87.01504,True,2,
43.875,37.5,89.67297,True,4,
44.125,36.2069,89.16417,True,8,
44.125,30.35715,81.91224,True,7,
44.125,35.41666,77.10188,True,6,
44.5,3.125,73.26234,True,5,
44.375,3.333328,65.38404,True,4,
44.25,7.40741,60.56561,True,3,
44.125,11.11111,55.57036,True,2,
44.5,20,59.35062,True,1,
45,17.3913,64.897,False,6,
44.625,16.66667,59.08977,True,1,
45.375,28,71.60228,False,2,
45,20,62.30025,False,3,
44.625,31.03448,53.8531,False,3,
44.625,40,53.36686,False,2,
44.5,42.85714,49.87087,False,1,
43.5,44.82759,18.27152,False,5,
43.375,56.75676,3.921309,False,4,
43.375,62.85714,0,False,3,
43.5,61.76471,0,False,2,
43.25,58.82353,0,True,3,
42.875,60,0,True,2,
43,68.57143,0,True,1,
43.875,75,51.03957,False,1,
43.375,58.33334,29.01739,False,1,
42.875,73.52941,14.30159,True,1,
43.875,74.28571,61.17721,True,3,
44.125,57.5,73.65165,True,5,
44.25,54.76191,81.86544,True,4,
44.375,52.38095,91.89654,True,3,
44.5,40,100,True,3,
44.125,37.14285,90.36314,True,1,
44.875,42.10526,100,False,4,
45.25,37.2093,100,False,1,
44.5,31.81818,96.39555,False,2,
44.875,36.17022,91.96325,False,1,
42.75,34.69388,0,True,1,
43.625,57.62712,19.59981,True,4,
43.875,48.3871,37.14899,False,2,
43.625,43.33333,17.40484,True,2,
43.375,51.85185,0,True,1,
44.125,55.55556,53.95711,True,1,
45,50.84746,100,False,3,
45,46.15384,100,False,2,
44.75,46.875,100,False,2,
44.5,46.03175,77.50095,False,1,
43.875,52.54237,0,True,4,
43.875,59.0164,0,True,3,
43.5,54.54545,0,True,1,
44,60,53.43526,True,1,
44.875,38.09524,100,False,2,
44.5,38.09524,96.65527,True,3,
44.375,44.18605,69.2104,True,2,
44.75,42.85714,100,True,7,
45,37.2093,99.88039,True,6,
45,41.02564,88.2719,True,5,
44.875,50,85.47428,True,4,
45.125,51.51515,100,True,3,
45.125,45.45454,98.84419,True,2,
45.125,41.93548,87.51104,True,1,
46.875,30.76923,100,False,2,
46.625,20,100,False,2,
46.375,17.94872,84.12901,False,2,
46,24.32433,66.19764,False,1,
45.375,36.36364,47.56856,True,3,
45.625,40,53.00547,False,4,
45.75,36.11111,54.87854,False,3,
46,38.23529,60.98189,False,1,
45.5,38.23529,44.04657,False,1,
44.75,44.73684,16.04369,False,1,
42.625,51.16278,0,True,2,
42.625,67.24138,0,True,1,
43.375,67.24138,0,True,1,
44.25,60.9375,24.90435,False,1,
42.875,68.42105,9.265241,False,2,
43.25,72.72727,27.03294,False,1,
42.125,68.65672,9.917127,False,1,
41.625,71.23288,8.871975,True,1,
42.375,70.83334,29.31684,True,1,
44.125,67.10526,61.45593,False,1,
42.5,57.30337,38.72484,False,1,
40.75,64,21.27557,True,1,
42,67.27273,40.35068,False,3,
42.375,59.64912,47.22593,False,1,
41.875,51,39.76017,False,1,
40,52.88461,15.18895,True,1,
40.625,61.9469,30.31126,True,1,
41.5,63.06306,46.49474,True,3,
41.25,55.14019,43.90654,True,2,
41.625,57.54717,51.39939,True,1,
42.125,52,61.72047,False,3,
42.375,48,69.09507,False,2,
42.25,50,68.96999,False,1,
40.875,59.03614,33.92292,True,1,
41.5,58.02469,56.08899,True,2,
41.875,45.83333,69.03751,True,1,
42.375,50.76923,97.8875,False,3,
42.5,50,100,False,2,
42.375,46.03175,100,False,1,
41.5,30.61224,32.08937,False,2,
41.25,43.13726,6.008873,False,1,
40,52.17391,0,False,1,
39.25,59.25926,0,True,1,
40.25,66.66667,0,True,2,
40.25,62.29508,0,True,1,
40.875,64.40678,42.41612,False,1,
40.25,58.73016,19.17249,False,1,
39.75,54.38596,2.236658,True,2,
40.125,62.5,26.50113,True,1,
41.25,62.5,71.37446,False,1,
40.5,57.37705,45.62183,True,5,
40.25,62.12121,40.56459,True,4,
40.625,62.68657,56.7451,True,3,
40.375,55.55556,49.91347,True,2,
40.625,55.55556,61.1743,True,1,
41.125,45.45455,87.81627,True,3,
41.375,35.84906,100,True,2,
41.5,40.42553,100,True,1,
42.375,39.58333,100,True,2,
42.75,38,100,True,2,
43,29.16667,100,True,1,
43.5,21.73913,100,True,2,
43.25,21.2766,95.26968,True,1,
44,30,96.84673,False,5,
44.25,15,90.77197,False,2,
44,10.00001,78.61833,False,3,
43.75,15.38461,67.96785,False,2,
43.875,15.38461,63.92857,False,1,
42.25,15.78947,39.57476,True,1,
42.75,40.42553,46.07158,False,1,
41.5,38.77551,21.53189,False,1,
40.375,50,0,False,1,
39.5,63.33333,0,True,1,
40.5,70.3125,0,False,1,
39.375,64.28571,0,True,1,
40.125,72,0,False,1,
39.125,65.82278,0,False,2,
39.5,74.07407,0,False,1,
38.625,73.17073,0,True,1,
39.25,74.71265,19.28308,False,2,
39.25,70,24.61811,False,1,
38.5,70.78651,21.54348,True,2,
38.375,68.29269,29.67252,True,1,
39,72.1519,42.82449,False,1,
38.25,63.51352,37.29303,False,2,
37.875,61.97183,34.39758,False,1,
36.9375,59.70149,23.96152,True,1,
37.5,71.42857,34.69063,False,1,
36.5625,62.09677,26.91448,False,2,
36.5625,72.44095,31.03374,False,1,
35.8125,68.46847,24.67664,False,1,
35.3125,75.21368,21.30508,False,1,
33.5625,73.87387,6.767935,False,2,
33.5,85.27132,20.68241,False,1,
32.0625,85.38461,18.3315,True,1,
33,86.52483,28.87136,True,1,
33.625,77.92207,37.25435,True,1,
34.375,77.92207,45.54245,True,2,
34.375,70.12987,47.53671,True,1,
35.875,68.91891,62.10336,True,1,
36.4375,55.41401,69.27953,True,1,
37.25,55.41401,81.37385,False,2,
37.25,46.45161,86.13864,False,1,
36.125,46.45161,74.28074,True,1,
37.125,48.4472,99.46328,True,1,
37.625,41.42012,100,True,2,
37.75,28.18792,100,True,1,
38.25,27.33334,100,False,3,
38.5,13.33334,98.78742,False,2,
38.625,14.51612,80.84528,False,1,
37.5,15.51724,59.02523,False,1,
36.75,29.50819,46.09644,False,1,
35.875,35.8209,32.97205,True,1,
36.25,50,36.41678,True,5,
36.25,51.23967,35.35006,True,4,
36,57.40741,30.60696,True,1,
36.5625,58.92857,38.41777,False,3,
36.3125,46.60194,31.16629,True,1,
36.75,57.14286,37.72581,False,1,
35.75,57.77778,8.119211,False,1,
35.375,65.38461,0,False,1,
34.625,72.54902,0,False,4,
34.75,78.18182,0,False,2,
34.75,78.18182,25.75362,False,1,
34.3125,73.91304,26.84661,False,1,
33.75,72.4138,23.64585,True,2,
33.625,70.7317,25.21591,True,1,
34.25,76.92307,37.34922,False,1,
33.1875,68.18182,25.93439,False,1,
32,72.27723,22.80784,True,1,
32.375,82.88288,30.80371,False,1,
31.75,77.87611,27.29399,False,1,
30.25,84.48276,18.09111,True,1,
31.625,85.48387,37.79971,False,1,
31.25,71.42857,36.17546,True,1,
32.1875,70.14925,46.50116,False,2,
32.25,63.94558,49.33569,False,1,
31.375,63.51352,40.99374,True,1,
31.8125,65.16129,47.41774,True,4,
31.5,60.13072,44.47838,True,2,
31.5,60.89743,45.62113,True,1,
32.0625,65.0685,55.57262,True,1,
32.625,56.52174,68.10883,False,1,
31.5,46.09375,45.79642,False,2,
31.3125,55,41.7365,False,1,
30.1875,52.63158,6.757802,True,1,
30.9375,50.3937,19.07417,False,1,
30.3125,54.70086,0,True,1,
31.875,56.19835,68.96445,True,2,
32.0625,51.9084,90.17707,False,2,
32.3125,51.12782,100,False,1,
31.5625,43.90244,51.26422,True,1,
32.5,51.5625,100,True,3,
32.6875,44.2029,100,False,1,
32.3125,43.26241,100,True,1,
33,48.55072,100,False,1,
32.625,47.85714,100,True,1,
33.3125,42.96875,100,True,2,
33.5,38.23529,100,True,1,
34,28.09917,100,False,1,
33.25,29.05984,82.43824,True,4,
32.9375,30.2521,59.03197,True,1,
33.3125,41.41414,64.50484,False,1,
32.9375,40.19608,52.56757,True,1,
33.625,45.19231,67.99265,False,1,
33.125,33.98058,51.2658,False,2,
32.9375,44.79167,45.97432,False,1,
32.5,47.91667,32.81794,True,1,
33,48.45361,46.08602,True,1,
33.4375,50,59.5395,False,2,
33.5625,43.15789,62.12923,False,1,
32.3125,47.67442,7.926931,False,1,
31.25,59.2233,0,True,1,
32.9375,69.64285,37.81443,False,1,
32.25,51.96851,0,False,1,
31.5625,54.13534,0,True,1,
33.1875,60.14493,89.49418,True,2,
33.0625,48.73418,68.86271,True,1,
33.75,53.02014,100,True,3,
33.875,46.71053,100,False,1,
33.4375,45.03312,100,True,1,
35.0625,45.03312,100,True,1,
36.125,40.23669,100,False,2,
36,37.98883,100,False,1,
34.6875,39.10615,97.48406,True,1,
36,39.44445,100,False,1,
34.1875,29.34782,56.24993,True,2,
34.1875,44.62366,49.05678,True,1,
34.625,41.14286,55.2376,False,1,
33.5,35.67252,27.18445,False,1,
33.0625,48.46626,14.02333,True,1,
33.5,50,22.24503,True,1,
34.25,51.21951,40.13624,False,1,
33.625,48.27586,18.72252,True,1,
34.6875,49.15254,49.25962,False,1,
33.9375,51.78572,19.79618,True,2,
34.0625,60.73619,24.40036,True,1,
35,59.5092,100,False,1,
34.625,48.40764,75.97887,True,1,
35.9375,57.74648,100,False,2,
35.875,39.55224,100,False,1,
35.5,40,100,True,2,
35.625,44.77612,100,True,1,
36.875,35.59322,100,False,2,
36.6875,26.71756,100,True,2,
36.5,29.92126,100,True,1,
37.4375,34.74577,100,False,2,
37.4375,25.20325,95.46083,False,1,
37,29.24528,77.42411,True,3,
37.1875,25.74258,75.57697,True,2,
37.3125,25.4902,68.49988,True,3,
37.625,29.21349,68.09648,True,3,
37.5,22.72727,60.89394,True,2,
37.75,31.88406,61.80627,False,2,
38.125,29.16667,65.28447,False,1,
37.25,20.83333,50.49106,False,3,
37.25,34.52381,49.35524,False,2,
37.3125,45.3125,49.88157,False,1,
36.625,41.93548,34.73285,True,5,
36.875,48.57143,37.72162,False,1,
36.375,57.62712,21.77125,True,1,
36.8125,62.68657,34.64431,True,2,
36.8125,52.23881,31.04073,True,1,
37.3125,54.6875,58.15067,False,1,
36.875,50,16.49017,True,1,
37.25,58.33334,65.22533,False,1,
36.4375,52.63158,0,False,1,
36.0625,62.35294,0,False,1,
35.1875,69.41177,0,False,1,
34.6875,69.41177,0,False,1,
34.125,72.04301,0,True,1,
34.5625,75.24753,0,False,1,
34.125,67.01031,0.3441646,False,3,
34.4375,72,9.842649,False,2,
34.1875,65.97939,8.694798,False,1,
33.25,72.34042,0,False,1,
32.75,76.14679,0,False,2,
32.5,83.48624,23.61071,False,3,
32.375,83.01887,29.13771,False,2,
32.5,88.23529,33.08363,False,1,
31.8125,84.61539,29.99026,False,1,
31.375,85.41666,28.23976,True,1,
31.8125,84.26966,35.1922,False,1,
31.0625,76.13637,29.67452,True,1,
31.375,76.92307,35.39749,False,2,
31.0625,78.65169,33.6816,True,2,
30.875,78.16092,34.14144,True,1,
31.6875,83.52941,44.64119,False,1,
31.1875,71.2766,39.88213,True,1,
31.9375,68.96552,51.29975,False,2,
31.625,57.14286,47.65217,False,1,
30.75,57.6087,33.19467,True,1,
31.125,62.5,42.72952,True,3,
31,60.18518,41.79774,True,2,
31.0625,56.56566,44.34032,True,1,
32.5,52.68818,82.45481,True,1,
33.25,44.95413,100,True,3,
33.5,33.94495,100,False,3,
33.1875,34.25926,100,True,1,
33.625,34.25926,100,False,1,
32.75,30.35715,78.36121,True,1,
33.1875,42.47787,87.19574,False,1,
32.375,35.71429,51.4829,True,2,
32.3125,46.90266,48.24384,True,1,
32.875,44.95413,63.87396,False,3,
33.1875,33.65385,67.14227,False,1,
32.625,33.98058,47.91579,True,2,
32.3125,38.18182,35.26307,True,1,
33.875,41.22807,73.08785,True,1,
35,40.51724,93.71651,False,1,
34.25,38.52459,74.83936,False,4,
34.25,45.38462,75.23244,False,3,
34.5,43.2,81.38299,False,2,
34.1875,44.26229,73.02402,False,1,
33.5625,39.82301,51.6258,False,4,
33.8125,47.41379,59.25759,False,1,
33.375,39.25234,41.4704,False,2,
33.25,42.47787,32.41919,False,1,
32.125,47.16981,0,True,3,
32.25,57.14286,0,False,1,
31.8125,52.67857,0,True,1,
33,53.50877,0,False,1,
32.3125,56.48148,0,True,1,
32.9375,71.28712,12.57659,True,2,
33.1875,60.60606,48.01528,True,1,
33.875,58.25243,100,True,3,
34.0625,54.54545,100,True,2,
34,50.92593,100,True,1,
34.5,46.46465,100,False,2,
34.375,44.66019,100,False,1,
33.5,41.83673,71.51871,False,1,
32.875,48.18182,0,True,1,
33.8125,44.11764,98.48165,False,2,
33.625,39.13043,57.90144,False,1,
32.875,36.93694,0,True,2,
32.5625,50.96154,0,True,1,
33.5,47.95918,47.04719,False,1,
32.625,45.63107,0,False,1,
31.5,53.9823,0,False,1,
30.625,65.83334,0,True,2,
30.5,70.99237,0,True,1,
33.3125,71.21212,74.39206,False,5,
33,55.6213,65.59405,True,1,
33.4375,56.39535,80.6852,False,3,
33.375,50.30303,79.76448,False,2,
33.3125,47.4359,78.27975,False,1,
32.5,52.8169,48.46934,False,1,
31.5,55.92105,15.53302,True,2,
31.8125,57.05128,32.21556,True,3,
31.9375,53.84615,36.47994,True,2,
31.75,58.74126,30.07095,True,1,
32.375,55.30303,60.52793,False,1,
30.1875,44.35484,0,False,1,
29.75,52.41379,0,False,1,
26.8125,54,0,False,2,
26.5625,84.21053,0,False,1,
24.375,84.10596,0,True,1,
27.9375,90.50279,31.19175,True,1,
28.5,68.51064,41.5702,False,1,
26.8125,65.84363,31.09993,False,1,
26.1875,67.70428,29.96183,True,1,
26.5,66.93227,35.14717,True,1,
28.0625,66.93227,51.90236,True,1,
28.875,61.31387,59.8596,False,1,
27.75,58.09859,52.51783,False,1,
27.25,62.67123,50.33329,False,1,
25.125,58.86793,33.70963,False,1,
24.5,62.67123,29.39392,True,1,
24.9375,57.25491,32.72557,True,1,
26.5,55.03876,50.17488,True,1,
28.5625,43.14516,81.29185,True,2,
28.625,47.76786,89.45172,True,1,
29.3125,49.53704,100,True,1,
31.1875,40,100,False,1,
30.125,31.81818,100,False,1,
28.75,37.5,100,True,1,
29.6875,47.59825,100,False,2,
29.875,47.18615,100,False,1,
28.4375,42.12963,97.22545,False,1,
27.625,45.88745,57.47451,True,1,
28.1875,40.47619,59.20273,False,3,
27.9375,35.88516,42.45826,False,3,
28,38.34951,39.0211,False,2,
27.875,43.40659,33.54126,False,1,
26.5,53.64238,5.263763,False,2,
26.25,59.88372,0,False,1,
25.9375,64.84848,0,True,1,
28.5625,80,79.26525,True,1,
29.125,57.57576,100,True,1,
29.9375,48.02632,100,False,1,
29.25,48.66667,100,False,1,
28.5,53.16456,81.78804,False,1,
26.9375,49.65987,0,True,1,
27.9375,53.45912,51.90506,True,2,
28.0625,51.20482,59.84453,False,2,
28.25,49.39024,70.90362,False,1,
27.1875,48.79518,4.956909,True,1,
29.5625,53.03867,100,True,1,
30.5,37.56345,100,False,3,
30.3125,33.65385,100,False,2,
30.375,33.00971,98.93605,False,1,
29.625,41.21212,73.35356,True,2,
29.375,47.61905,65.80473,True,1,
30.3125,52.83018,99.45188,False,3,
30.3125,44.78528,97.48711,False,2,
30.3125,40.39735,89.22136,False,1,
29.375,28.57143,55.48398,False,1,
29,40.8,41.01429,True,4,
28.8125,44.18605,33.04338,True,2,
28.875,46.51163,31.45331,True,1,
29.25,38.0531,35.83831,True,1,
30.8125,53.08642,74.9857,False,4,
30.625,47.25275,78.32838,False,3,
30.875,47.25275,86.6902,False,2,
30.75,45.74468,83.82585,False,1,
29.875,39.28571,49.255,False,1,
29.1875,45.74468,16.90956,False,1,
28.625,60,0,False,1,
26.6875,63.63636,0,False,2,
26.625,72.30769,0,False,1,
26.0625,68.96552,0,False,1,
25.6875,69.7479,5.237757,False,1,
24.5,70.49181,0,True,1,
25,75,14.65622,True,1,
25.25,73.94366,24.91135,True,2,
25.125,86.77686,25.72919,True,1,
25.6875,86.66666,34.58639,True,2,
25.75,83.2,40.23972,True,1,
26.1875,82.25806,47.89073,False,1,
24.8125,75.21368,36.682,False,1,
24.3125,77.34375,33.45744,False,1,
23.3125,77.16536,25.57498,True,1,
23.75,74.10714,33.35438,True,1,
24.9375,69.49153,48.89497,True,2,
24.75,57.03125,47.56313,True,1,
26.5,56,73.01895,True,1,
26.8125,38.0597,82.7698,False,1,
26.5,38.9313,80.32394,True,3,
26.3125,42.42424,79.43111,True,2,
26.3125,42.85714,84.96954,True,1,
26.875,45.96775,100,False,2,
26.6875,43.18182,100,False,1,
25.6875,46.875,74.66669,False,3,
25.75,44.26229,81.6459,False,2,
25.5,40,47.06131,False,1,
24.4375,33.00971,0,False,1,
23.9375,45.13274,0,True,1,
24.8125,57.84314,0,True,2,
24.625,49.55752,0,True,1,
26,67.04546,66.65273,False,1,
25.625,56.19048,50.33065,False,1,
